reasult,count
112.223122,78.0
-411.116549,4.0
95.298335,5.0
-17.991939,3.0
185.193219,2.0
-54.114831,9.0
-180.122892,5.0
-143.283549,1.0
-178.992216,2.0
-353.136437,9.0
-34.064982,7.0
-59.94836,77.0
77.08675,1.0
-111.148179,1.0
136.912036,4.0
31.736002,1.0
279.281366,2.0
-216.051506,3.0
-157.07523,6.0
-85.728808,1.0
-117.016106,16.0
29.088086,104.0
-154.180012,1.0
67.021069,2.0
94.956013,1.0
-10.851818,2.0
33.979859,3.0
-51.058048,1.0
209.929282,3.0
212.141245,4.0
-30.91844,1.0
-1.924254,4.0
181.196968,6.0
-112.976245,12.0
118.046572,1.0
-255.078311,5.0
4.903006,1.0
50.836367,2.0
-149.955554,3.0
-198.100443,152.0
12.932376,2.0
-203.900958,1.0
91.833273,1.0
-82.135549,1.0
168.052157,1.0
-2.790085,4.0
-101.025682,2.0
-20.182772,1.0
-186.103598,1.0
71.970357,3.0
-71.013997,4.0
-89.912643,128.0
-40.045688,3.0
204.927885,1.0
-171.765588,1.0
230.275353,1.0
123.968643,1.0
80.94619,3.0
42.040424,1.0
53.065836,1.0
18.015056,1.0
-158.141697,1.0
-126.075942,6.0
160.923269,2.0
151.887417,17.0
167.28308,9.0
-340.125933,2.0
-64.05355,1.0
-339.121438,6.0
112.127235,2.0
-35.018488,1.0
-122.000395,110.0
158.852139,1.0
-192.103797,17.0
106.836961,2.0
-67.131861,2.0
58.081621,12.0
-276.147393,25.0
-38.180285,2.0
234.238772,1.0
-96.004022,1.0
-118.865302,1.0
71.117277,5.0
136.767363,2.0
-22.070857,2.0
-28.151688,2.0
-178.125868,2.0
-325.162436,35.0
-22.187189,1.0
-313.178558,2.0
-61.954113,126.0
-96.115897,2.0
121.935487,2.0
203.311603,12.0
-198.974653,3.0
-398.157034,1.0
-135.257334,1.0
-25.944216,21.0
-29.862521,2.0
21.217777,2.0
-272.067355,2.0
-131.898056,10.0
45.052491,1.0
-31.136568,4.0
-7.949605,1.0
-197.032424,171.0
129.195527,1.0
80.082394,1.0
-305.04167,2.0
-260.975048,1.0
-11.792923,66.0
-41.806859,1.0
-368.017702,1.0
-32.992941,6.0
-243.143688,3.0
162.271135,38.0
9.967759,1.0
-94.873815,6.0
-276.106986,1.0
-134.896386,4.0
123.177569,6.0
-65.924527,1.0
5.105845,6.0
126.072787,1.0
-108.94698,3.0
94.873346,2.0
191.828188,1.0
46.015377,3.0
-173.187861,4.0
179.961628,1.0
-50.1439,2.0
-273.037236,5.0
171.205225,1.0
-81.228541,2.0
56.043974,3.0
-175.18285,1.0
-61.186204,1.0
-56.828522,5.0
-127.000456,32.0
-29.120449,6.0
-130.114635,27.0
240.836958,1.0
6.901548,12.0
-204.062523,1.0
227.322836,10.0
-39.079431,1.0
-301.149566,1.0
-249.117868,2.0
-139.897783,2.0
145.970752,1.0
14.854993,33.0
-33.871824,8.0
45.1524,2.0
-101.108349,3.0
-9.067746,3.0
171.212618,22.0
-24.050304,1.0
-180.06339,98.0
103.95548,1.0
104.103007,1.0
74.015181,1.0
-147.220949,1.0
301.48653,2.0
-151.961307,1.0
51.042577,1.0
-97.136767,9.0
-21.13127,2.0
-138.245116,1.0
73.14935,1.0
-65.210978,1.0
117.231912,1.0
-27.180724,5.0
31.746368,1.0
37.827199,1.0
46.843956,3.0
-39.9374,19.0
49.905375,1.0
155.945205,4.0
84.201719,48.0
-13.063997,7.0
-56.048212,1.0
-166.995371,14.0
46.827064,2.0
364.478334,2.0
114.109172,1.0
20.883317,4.0
41.225764,1.0
3.98792,1.0
-222.176368,1.0
-161.019156,3.0
16.819003,8.0
-77.080224,2.0
-207.838358,1.0
84.170041,9.0
-218.114774,2.0
-186.891301,2.0
44.854325,20.0
34.871311,14.0
259.957984,1.0
185.061814,2.0
5.10269,1.0
-259.127586,6.0
270.374932,7.0
-45.035852,3.0
26.171087,121.0
37.05026,1.0
32.936594,1.0
-84.120388,3.0
45.014253,3.0
53.883651,2.0
-158.9294,2.0
-119.840072,6.0
245.21388,1.0
-139.928293,61.0
-389.119329,1.0
61.819337,16.0
-210.025169,2.0
-12.163299,1.0
30.134975,4.0
125.963163,1.0
329.390916,3.0
-261.244782,1.0
-243.023516,1.0
128.929599,1.0
132.987387,2.0
-295.031182,1.0
-78.058183,107.0
-141.978992,18.0
133.154057,3.0
-98.18232,8.0
26.069794,6.0
-164.067824,3.0
76.870643,11.0
122.00243,1.0
74.999666,5.0
8.819276,4.0
77.010825,1.0
-70.001458,18.0
-372.164032,1.0
158.878158,1.0
-69.969095,109.0
116.074484,1.0
-31.126202,4.0
-124.168111,1.0
41.991939,2.0
225.317083,8.0
340.928277,1.0
-302.042004,5.0
-84.107637,1.0
110.815754,1.0
194.95879,1.0
-207.032029,16.0
-187.06286,3.0
19.190425,25.0
-394.126385,14.0
-3.018292,2.0
23.878961,4.0
-10.924119,3.0
-86.022392,4.0
257.962296,1.0
212.906951,2.0
-96.07277,11.0
-114.045614,2.0
-26.215334,1.0
44.838203,1.0
38.931134,1.0
-125.970158,112.0
160.891773,3.0
103.095874,2.0
28.219751,7.0
-135.114696,73.0
-190.045236,5.0
-357.047349,1.0
-209.078706,34.0
-62.987782,4.0
-143.835183,2.0
-319.141974,3.0
31.984472,1.0
223.97142,1.0
-259.142841,12.0
40.045904,1.0
173.199745,1.0
-69.220281,1.0
-102.221482,1.0
43.772387,3.0
142.174185,1.0
-59.191684,1.0
49.045769,2.0
173.042321,1.0
8.839539,1.0
103.88271,1.0
-101.170753,1.0
42.906556,3.0
16.961823,1.0
-98.204317,1.0
-210.98183,1.0
237.470485,1.0
31.15404,19.0
-19.934819,3.0
-10.966331,1.0
-321.073621,5.0
-64.049926,5.0
18.035717,33.0
2.982558,1.0
-30.829247,3.0
202.352739,3.0
175.927173,1.0
-9.199151,3.0
23.117277,15.0
6.820518,1.0
-296.173139,7.0
317.282628,1.0
34.128554,71.0
-191.160006,3.0
-107.054873,5.0
-203.066106,2.0
-20.98845,1.0
64.894928,1.0
105.022331,1.0
51.085704,10.0
333.785183,1.0
337.801228,1.0
-159.972267,2.0
178.056469,1.0
-12.003371,11.0
59.974848,2.0
198.216124,5.0
-26.866226,14.0
565.94525,1.0
93.04009,2.0
-57.082134,4.0
-256.119191,4.0
89.890393,1.0
-164.159871,2.0
-218.053888,73.0
-67.205029,1.0
230.351494,5.0
-13.078385,1.0
-28.099181,7.0
318.795883,1.0
-266.039284,1.0
141.129283,7.0
-59.00522,1.0
-86.911641,6.0
-61.054799,1.0
-236.006938,37.0
89.348656,2.0
208.949288,5.0
128.025564,1.0
-6.894624,3.0
-26.022392,1.0
489.939102,1.0
64.117989,1.0
-128.897921,46.0
-100.912903,3.0
-17.022527,2.0
6.206409,34.0
-173.912643,2.0
-208.030649,2.0
-9.202522,5.0
-250.083656,1.0
109.353741,5.0
-256.105454,49.0
81.987252,1.0
-281.109216,1.0
-116.192885,5.0
-72.896207,2.0
23.982241,1.0
-81.888932,1.0
-112.973573,1.0
-138.074822,3.0
27.954039,2.0
89.911307,5.0
30.050972,3.0
84.154786,1.0
260.187527,4.0
2.814586,2.0
95.352479,2.0
23.294964,4.0
-189.233549,2.0
-66.224637,1.0
31.901805,2.0
-288.970614,7.0
-143.084732,67.0
125.155498,38.0
124.21526,1.0
100.186737,103.0
99.935413,2.0
-38.928232,61.0
-319.137483,2.0
168.297822,1.0
281.354531,3.0
54.238772,53.0
-3.070401,3.0
-79.168644,1.0
-276.027005,13.0
-67.090468,1.0
250.410254,5.0
175.092719,2.0
-118.049076,40.0
180.060019,1.0
-4.802364,1.0
98.01181,1.0
159.936749,1.0
126.935548,1.0
15.969763,3.0
-299.973728,1.0
14.222727,58.0
113.283748,2.0
186.847921,1.0
182.107563,1.0
-70.096876,2.0
-3.035184,3.0
-26.014314,2.0
147.954508,2.0
51.795231,1.0
-113.217504,8.0
-241.86073,2.0
120.078645,3.0
151.128237,4.0
-393.120119,1.0
-177.162982,10.0
245.268493,1.0
256.236859,2.0
208.969551,2.0
-70.027946,32.0
-23.09528,3.0
-285.182776,2.0
45.071768,21.0
27.839009,26.0
13.99068,1.0
94.925455,5.0
121.234689,6.0
75.91899,5.0
-25.928961,38.0
0.151415,1.0
-56.027082,3.0
-157.938389,1.0
-118.218901,6.0
-98.021525,80.0
190.244451,1.0
100.811141,1.0
3.096937,1.0
-326.11227,1.0
-24.765706,1.0
-273.099458,7.0
214.385102,6.0
49.863584,3.0
-84.966726,6.0
-178.945067,4.0
-58.974241,8.0
201.397715,1.0
-25.068019,42.0
-57.092898,5.0
-114.195861,2.0
83.153662,1.0
-313.126051,31.0
-19.21336,6.0
-416.202998,3.0
3.112192,12.0
219.257081,1.0
-159.975638,24.0
-297.09964,1.0
105.903067,2.0
-435.17156,1.0
-182.068674,20.0
174.125595,4.0
64.035322,2.0
80.030922,1.0
-244.981651,23.0
-165.00958,3.0
-127.073226,57.0
45.936948,2.0
141.045965,1.0
149.145601,10.0
81.904585,2.0
-108.856451,8.0
-15.092699,4.0
369.831465,1.0
-259.116353,41.0
-66.893288,11.0
127.210904,1.0
88.847526,1.0
359.528395,1.0
-280.043917,20.0
161.881664,1.0
-14.052035,45.0
50.018154,2.0
-46.141123,1.0
104.08373,8.0
52.075078,4.0
99.852746,3.0
-193.262814,1.0
148.937657,1.0
45.249671,26.0
-318.116215,7.0
62.290608,4.0
77.916014,2.0
-254.115425,51.0
150.985201,1.0
21.817211,1.0
-90.198834,1.0
-238.139136,6.0
269.246243,1.0
-79.117473,1.0
-204.194326,2.0
-1.044902,1.0
-447.135175,1.0
-174.147592,3.0
65.971676,1.0
88.070587,1.0
154.353208,5.0
145.317356,20.0
168.92585,3.0
130.020084,1.0
-16.735469,4.0
176.431458,1.0
33.858303,2.0
-85.826332,1.0
-203.003233,4.0
114.834653,19.0
318.821902,1.0
322.837947,1.0
-36.889465,1.0
132.225052,1.0
148.160718,1.0
-70.05712,15.0
-271.10896,1.0
-70.162037,1.0
6.949166,6.0
139.019949,2.0
154.94862,1.0
-67.878171,2.0
123.863979,1.0
150.208262,1.0
-21.153267,1.0
92.919702,3.0
-30.093232,7.0
184.879022,1.0
-225.918322,1.0
132.863844,2.0
155.999349,1.0
63.013801,2.0
52.095341,1.0
-118.185887,1.0
172.912903,15.0
151.82588,1.0
-171.172211,6.0
-87.067078,8.0
2.030038,2.0
5.988568,1.0
158.159203,5.0
3.265378,1.0
57.886428,1.0
266.037297,1.0
-86.050517,1.0
-319.153207,1.0
-105.056982,1.0
83.142898,2.0
-146.96263,3.0
282.437805,6.0
41.000928,3.0
21.98819,1.0
-177.9022,31.0
-323.110401,47.0
161.931269,1.0
12.253828,15.0
123.08704,1.0
-345.246516,1.0
146.362909,2.0
-122.093826,1.0
29.865892,30.0
63.093566,59.0
103.224124,3.0
-239.18364,1.0
-74.200548,1.0
-79.009185,11.0
50.280242,27.0
-156.130285,7.0
-136.229466,3.0
41.978202,8.0
-66.859623,13.0
-125.076202,3.0
60.004022,1.0
177.910929,2.0
-215.962097,1.0
65.099319,4.0
-237.881937,1.0
98.222727,1.0
10.899834,2.0
-74.050699,2.0
79.216262,1.0
140.373474,3.0
-437.140459,1.0
54.050321,11.0
-153.032697,42.0
52.179344,5.0
48.914617,4.0
-170.138073,1.0
39.043913,2.0
29.813385,1.0
-139.089817,28.0
97.846993,1.0
275.979387,1.0
-136.901488,17.0
75.95469,1.0
-275.017368,4.0
23.947024,1.0
-100.147197,1.0
-150.879272,1.0
92.195389,4.0
-108.125396,8.0
74.20345,12.0
129.982363,1.0
-58.184034,4.0
-89.128311,6.0
42.206409,14.0
-91.147332,2.0
-183.222984,3.0
-79.104205,3.0
111.195328,1.0
153.36133,1.0
84.910126,1.0
-72.185296,1.0
134.784727,1.0
53.825485,1.0
-27.105919,1.0
95.991487,1.0
263.489506,1.0
205.211572,1.0
-189.877048,2.0
264.021647,1.0
160.156227,2.0
-50.078523,1.0
266.226615,1.0
116.076519,1.0
166.920097,1.0
104.145267,86.0
-57.892303,1.0
-30.18423,2.0
-40.049926,1.0
-53.855128,71.0
-30.021329,1.0
165.947314,2.0
-25.991149,1.0
8.120766,3.0
-102.054812,4.0
202.088832,1.0
47.117277,11.0
-16.183835,3.0
21.210782,1.0
67.32455,1.0
138.181257,1.0
193.447641,5.0
180.249337,18.0
-186.063589,21.0
134.007788,1.0
64.246239,2.0
-421.142173,1.0
-117.088876,17.0
149.358553,2.0
-12.853731,1.0
191.838085,1.0
-203.064986,9.0
144.223318,1.0
-187.048074,174.0
34.3482,1.0
-9.934697,2.0
-223.130741,14.0
-218.047362,1.0
57.937599,1.0
-20.063069,1.0
-99.103463,6.0
-283.960187,1.0
-123.018292,3.0
90.13701,1.0
-147.917654,1.0
134.219572,1.0
-82.136416,2.0
-199.250262,1.0
-2.114908,2.0
-185.152812,26.0
-6.983348,6.0
-29.123604,8.0
74.181453,5.0
-268.006665,8.0
-60.808182,1.0
76.140455,24.0
-222.183977,3.0
-50.9415,6.0
-189.034732,1.0
125.858499,1.0
-212.170237,2.0
-68.981708,10.0
41.015316,6.0
-122.813068,4.0
-271.070071,28.0
-101.945006,8.0
132.241944,20.0
35.811549,2.0
-318.130819,1.0
-314.114774,1.0
70.938723,5.0
-218.071829,1.0
34.188056,1.0
103.037708,1.0
-202.12051,110.0
184.905041,1.0
-145.993002,4.0
-194.222076,3.0
148.389792,6.0
-296.125521,1.0
-362.135435,2.0
208.207216,1.0
136.842637,1.0
-64.920765,4.0
-79.186872,4.0
90.041592,4.0
-48.135643,1.0
-268.047288,2.0
426.939436,1.0
66.095219,1.0
-50.16119,2.0
126.91732,4.0
78.173395,1.0
26.973178,2.0
110.122818,5.0
-28.054417,2.0
-220.913372,3.0
-14.876123,3.0
93.83769,1.0
204.368389,5.0
98.230589,1.0
-198.172744,1.0
-163.107107,2.0
89.326659,1.0
-86.909606,6.0
115.913905,5.0
69.812322,1.0
-113.897388,67.0
-62.105528,1.0
169.145328,4.0
96.121556,2.0
-77.847266,2.0
181.237375,1.0
175.847661,1.0
75.050655,1.0
3.338148,1.0
140.806056,1.0
-25.132529,2.0
-152.042638,1.0
90.831282,2.0
-116.138741,2.0
-42.024302,2.0
163.900469,1.0
-222.171226,1.0
230.311269,1.0
22.224441,1.0
146.003297,2.0
-157.072558,3.0
-409.170696,1.0
-105.074272,1.0
-9.126381,3.0
-260.115624,42.0
-13.954113,67.0
172.865285,3.0
178.243584,16.0
235.944932,1.0
-309.122106,12.0
-174.126462,5.0
-80.155633,8.0
-320.146469,1.0
-119.199546,1.0
-485.176844,1.0
-163.131608,9.0
-280.010903,2.0
138.874409,3.0
-71.860335,1.0
157.374871,5.0
-435.137679,1.0
113.189848,1.0
-57.969962,9.0
47.051033,13.0
-266.078389,28.0
-269.068158,9.0
364.380412,2.0
176.311937,18.0
-134.188846,1.0
133.271074,2.0
-25.92559,10.0
-165.133123,3.0
-128.860018,1.0
-114.029191,5.0
176.897921,9.0
-289.114818,5.0
78.867667,2.0
75.973134,2.0
204.083352,1.0
-285.204773,1.0
-56.966453,4.0
-75.142304,1.0
-130.218901,4.0
263.287318,1.0
-207.983031,2.0
-12.939769,4.0
-241.139271,3.0
-376.054283,3.0
-280.945266,2.0
-263.171938,1.0
-211.95932,57.0
57.907558,3.0
136.002308,1.0
-367.139987,1.0
179.898755,1.0
-105.035852,3.0
-16.104937,1.0
-75.045948,20.0
-357.178754,14.0
-133.803215,7.0
130.282172,1.0
-112.935153,11.0
-117.871173,57.0
-125.887491,5.0
-117.018093,4.0
-277.067885,1.0
-37.94288,100.0
-131.239302,3.0
-98.090057,1.0
-47.134169,5.0
-68.887157,102.0
17.873754,1.0
65.207138,98.0
50.184824,5.0
282.426572,4.0
29.95193,1.0
1.811475,1.0
-97.987127,3.0
-90.166002,5.0
12.144673,30.0
-220.157094,7.0
98.960126,11.0
-61.135431,2.0
156.951002,1.0
55.870309,26.0
-35.878961,3.0
385.489901,2.0
-249.263408,1.0
56.077855,3.0
-150.892168,3.0
-40.081422,2.0
-223.91594,1.0
91.291536,2.0
47.054404,9.0
223.204378,1.0
-40.197754,1.0
-92.089088,2.0
-179.115108,1.0
192.119737,1.0
-81.007727,2.0
-113.159989,1.0
19.929811,1.0
219.030909,1.0
420.954492,1.0
82.061659,1.0
276.437137,5.0
-3.850711,88.0
124.038693,1.0
210.208262,4.0
68.962613,2.0
-141.898829,1.0
171.916787,4.0
231.375266,3.0
77.822114,1.0
170.859532,1.0
-286.131743,17.0
89.90029,1.0
306.396062,1.0
-167.044507,2.0
187.066231,2.0
63.348912,3.0
144.191822,2.0
-44.122102,5.0
-193.029647,2.0
-73.975894,1.0
109.957484,1.0
97.223456,89.0
176.141245,6.0
-28.012674,5.0
-58.195267,2.0
114.942941,5.0
58.061142,1.0
-176.139727,4.0
55.866287,17.0
-280.213091,1.0
119.895083,2.0
-288.15729,10.0
70.78195,2.0
97.975243,2.0
-226.108626,1.0
-321.120588,8.0
195.289228,1.0
199.872162,1.0
51.905037,1.0
48.126445,2.0
-249.122106,25.0
96.05164,1.0
-19.057454,10.0
-144.068748,120.0
-5.238117,1.0
-17.057059,1.0
-32.077855,7.0
-318.996434,4.0
361.903641,1.0
-16.830236,1.0
-43.089601,2.0
-380.10758,1.0
-105.013602,18.0
-92.766118,3.0
-314.262602,1.0
-88.03514,1.0
-306.135708,2.0
58.113768,2.0
-52.93602,6.0
57.958729,3.0
-107.041605,1.0
29.869263,2.0
133.916608,2.0
9.918973,2.0
-52.866405,1.0
417.827443,1.0
155.773177,1.0
251.906617,1.0
147.999454,1.0
-7.805401,1.0
147.964405,2.0
5.150092,4.0
157.978145,1.0
24.884758,1.0
-264.179071,2.0
-162.124728,1.0
-23.883452,4.0
-330.188985,3.0
-207.180073,2.0
-146.189062,1.0
-16.964543,2.0
16.873147,5.0
-121.097011,9.0
-236.024697,1.0
62.985929,1.0
-102.064058,20.0
9.011098,1.0
15.978793,1.0
24.040225,1.0
-301.106257,8.0
47.316094,2.0
-134.162827,1.0
349.940026,1.0
-156.082667,1.0
86.021525,5.0
-85.22596,1.0
-241.130758,5.0
23.011493,2.0
-443.141127,1.0
-73.147784,1.0
24.978658,2.0
33.156422,3.0
159.169707,1.0
153.379956,6.0
69.736397,1.0
-84.980861,5.0
224.384707,4.0
-219.089544,159.0
-8.13649,1.0
-135.176702,3.0
-304.257122,1.0
-102.027457,1.0
-178.051111,3.0
-6.104465,2.0
-74.072696,1.0
-247.073226,36.0
-11.214801,2.0
-21.15624,9.0
-148.120709,3.0
-210.168975,1.0
-224.094494,7.0
-146.966001,1.0
102.170024,1.0
129.878097,2.0
219.197363,6.0
156.046967,1.0
-4.989695,2.0
-84.079296,2.0
92.101489,3.0
8.892046,10.0
-115.023573,4.0
-327.020145,1.0
-140.178099,1.0
-158.948242,2.0
-29.152596,3.0
405.863828,1.0
-44.135154,1.0
-247.120193,6.0
211.458206,2.0
124.236859,3.0
-218.170905,1.0
72.42452,1.0
66.948299,5.0
7.006681,1.0
310.396335,4.0
80.040819,1.0
-215.954235,58.0
-147.965741,34.0
268.842637,1.0
216.26057,2.0
-150.936415,6.0
-53.981573,5.0
264.102279,1.0
522.971799,1.0
-321.088225,1.0
89.040684,2.0
15.217109,12.0
-404.180532,1.0
73.884714,1.0
-3.831616,17.0
148.063194,1.0
-144.140182,12.0
292.06418,1.0
134.899757,1.0
-220.102552,3.0
44.095145,1.0
359.422611,2.0
170.867394,1.0
180.198564,1.0
424.996556,1.0
-88.117807,2.0
149.113923,1.0
-305.108565,2.0
-20.084199,2.0
126.105116,1.0
-107.124272,2.0
481.995554,1.0
-56.168384,6.0
166.011355,2.0
158.202583,3.0
-235.076597,1.0
-148.992017,2.0
-25.860213,85.0
-104.840406,3.0
198.829295,1.0
-140.985079,52.0
-117.951805,1.0
-170.019021,4.0
-143.165881,1.0
-307.033686,7.0
76.002308,1.0
-123.891635,16.0
-418.147515,11.0
-268.129739,1.0
73.107775,1.0
-47.096616,7.0
-172.073091,1.0
-195.208596,2.0
102.16198,10.0
-153.105467,18.0
-30.225504,2.0
-113.006152,1.0
-185.194856,1.0
-402.185614,1.0
168.935747,3.0
-132.012617,1.0
-247.223774,3.0
-124.179813,1.0
6.94783,2.0
-155.264454,1.0
228.368389,1.0
114.16198,20.0
-60.979994,87.0
-3.16093,1.0
-52.198439,1.0
-136.186086,1.0
40.811141,1.0
-113.174593,3.0
-11.138191,1.0
-80.025348,1.0
207.244981,14.0
-42.169842,1.0
20.948225,3.0
-19.645473,1.0
-1.056604,1.0
-175.055467,3.0
112.792515,1.0
-73.230451,2.0
123.873876,1.0
-279.104799,1.0
-83.902078,99.0
-120.845218,2.0
-57.839677,2.0
71.858698,2.0
-124.963892,1.0
-103.04557,7.0
-147.043262,122.0
91.870309,8.0
42.948299,9.0
-122.052035,7.0
66.261889,4.0
22.062995,3.0
-266.955237,3.0
147.252843,1.0
84.015772,3.0
29.879629,2.0
-230.103541,2.0
199.103085,1.0
151.835777,1.0
40.855388,23.0
40.051094,2.0
-265.221938,2.0
-180.056864,1.0
-211.141505,1.0
69.943943,5.0
-67.807905,37.0
-66.021329,3.0
-273.146391,4.0
178.374338,3.0
-6.156574,3.0
118.258839,30.0
-83.873086,1.0
-80.004434,5.0
-2.121434,5.0
-369.069599,14.0
-199.955949,7.0
-74.897253,1.0
-50.25509,1.0
-123.100777,25.0
375.933028,1.0
3.065043,1.0
97.943747,3.0
-50.183187,1.0
-297.094751,19.0
164.20814,1.0
-80.163495,2.0
-299.218689,1.0
229.963541,1.0
-109.035656,1.0
-119.056908,3.0
-40.114436,15.0
-279.135826,5.0
-251.067021,1.0
175.385436,2.0
121.16529,3.0
217.864968,1.0
-49.837096,3.0
31.158747,2.0
7.126853,1.0
-138.151216,5.0
105.104131,28.0
46.898967,5.0
-6.956161,10.0
65.022058,1.0
-104.020857,8.0
-86.973863,1.0
39.959866,2.0
61.106439,13.0
60.23944,81.0
23.121768,3.0
-205.948755,44.0
39.223851,1.0
-328.141839,4.0
221.261498,1.0
208.047072,1.0
-97.977278,2.0
-52.86709,11.0
-148.002126,45.0
72.841847,1.0
157.218098,20.0
180.765055,1.0
11.865693,3.0
217.088029,1.0
-196.157094,3.0
52.978931,3.0
-309.074488,6.0
-62.146802,1.0
89.120449,2.0
-298.142507,34.0
-212.932788,11.0
-190.959853,4.0
29.15433,2.0
109.201675,3.0
222.774753,1.0
171.154452,3.0
-14.109334,1.0
-8.989101,6.0
224.979721,1.0
-261.168388,7.0
-51.134442,3.0
-85.085778,12.0
174.880935,5.0
-168.085387,1.0
128.122619,3.0
-368.110084,1.0
53.174775,2.0
11.00138,1.0
-48.850576,4.0
-52.038511,11.0
-138.154985,1.0
-34.162904,2.0
-101.832011,1.0
98.926896,2.0
-1.688185,4.0
-138.130953,2.0
33.195527,3.0
-251.161174,3.0
-27.10545,4.0
104.200278,1.0
-159.201854,1.0
102.067213,1.0
-116.054738,6.0
16.986793,2.0
119.864573,1.0
-114.90003,4.0
-46.107242,1.0
67.93819,3.0
127.86158,1.0
57.983699,1.0
-231.034533,1.0
-50.854126,6.0
34.974892,1.0
122.148439,2.0
11.182654,4.0
6.792393,3.0
-240.146273,1.0
172.949288,7.0
-106.981452,1.0
163.030315,1.0
-95.900091,1.0
458.898239,1.0
28.19413,1.0
-26.026016,2.0
21.751652,1.0
-41.882784,3.0
47.008122,2.0
-21.832935,1.0
-231.146408,2.0
43.858425,1.0
195.165685,1.0
130.241549,8.0
35.06093,2.0
-186.054161,29.0
43.930328,1.0
6.174731,1.0
94.902338,18.0
-82.018748,8.0
-163.204631,2.0
299.827321,1.0
-197.938662,1.0
134.868261,2.0
23.076185,3.0
96.024032,2.0
80.796159,1.0
-20.022193,2.0
-98.014999,2.0
124.950624,1.0
316.359282,3.0
-44.163893,1.0
243.33551,1.0
68.840406,13.0
-155.886823,27.0
126.979326,1.0
-214.091987,4.0
-211.011689,102.0
-118.98297,3.0
-110.078523,1.0
-357.142369,31.0
-172.981435,1.0
107.972861,1.0
-212.961311,1.0
-41.868396,12.0
-109.018414,3.0
-264.968977,1.0
-125.980055,15.0
174.342569,2.0
-163.876653,16.0
63.210583,1.0
-86.8476,3.0
-286.084125,11.0
60.112526,9.0
-259.17789,1.0
-93.844685,15.0
26.331015,1.0
8.89455,3.0
-153.08347,1.0
289.314201,1.0
49.920414,1.0
479.927096,1.0
-184.168111,1.0
118.935352,1.0
101.166731,28.0
-131.909471,1.0
-66.842515,6.0
22.807571,2.0
95.072163,7.0
106.953111,2.0
-132.043596,57.0
-262.160266,3.0
154.104087,1.0
-110.922223,5.0
-335.184038,1.0
0.988038,8.0
-170.200946,1.0
107.195922,1.0
-78.824756,7.0
6.915467,1.0
7.23065,2.0
-146.067807,7.0
360.969747,1.0
110.922405,3.0
-136.156696,5.0
121.917259,7.0
49.859744,9.0
-74.055875,3.0
-294.072835,1.0
114.062722,2.0
-29.904781,6.0
140.879295,6.0
-183.100777,106.0
19.111598,1.0
266.899757,1.0
49.143475,1.0
30.944459,2.0
24.863628,2.0
-184.94505,1.0
73.128905,3.0
108.772448,2.0
-116.068475,37.0
33.137145,10.0
-327.04715,1.0
59.172072,1.0
-57.084337,2.0
20.875924,4.0
271.239896,2.0
-62.912508,3.0
-57.081483,1.0
-66.062205,2.0
236.016835,1.0
119.217703,83.0
29.847266,1.0
15.977807,1.0
-6.840011,1.0
-157.012357,71.0
36.031027,3.0
110.005102,1.0
168.924514,1.0
-133.121043,6.0
-67.91706,103.0
155.213681,29.0
