weight,molecular,strength,C,H,O,N,S,P,Cl,Br,I,DBE,O/C,H/C,N/C,S/C,P/C,Cl/C,Br/C,I/C,Almod,NOSC,X/C,DBE-O,DBE/C
197.035795,C5H11O5N1S1,4.78690583134615e-05,5,11,5,1,1,0,0,0,0,1.0,1.0,2.2,0.2,0.2,0.0,0.0,0.0,0.0,-1.4,0.7999999999999998,0.0,-4.0,0.2
198.01644,C8H6O6,6.32778986705665e-05,8,6,6,0,0,0,0,0,0,6.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.75,0.0,0.0,0.75
198.05282499999998,C9H10O5,7.13468569959964e-05,9,10,5,0,0,0,0,0,0,5.0,0.5555555555555556,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.5555555555555556
200.014331,C8H8O4S1,4.42219655745626e-05,8,8,4,0,1,0,0,0,0,5.0,0.5,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.3076923076923077,0.25,0.0,1.0,0.625
199.02694400000001,C11H5O3N1,3.9095865318833e-05,11,5,3,1,0,0,0,0,0,10.0,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.36363636363636376,0.0,7.0,0.9090909090909091
200.03209,C8H8O6,6.93519297443408e-05,8,8,6,0,0,0,0,0,0,5.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.5,0.0,-1.0,0.625
201.00958,C7H7O4N1S1,4.07116992249689e-05,7,7,4,1,1,0,0,0,0,5.0,0.5714285714285714,1.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.2222222222222222,0.8571428571428572,0.0,1.0,0.7142857142857143
203.069477,C10H9O2N3,3.9033563803197e-05,10,9,2,3,0,0,0,0,0,8.0,0.2,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.3999999999999999,0.0,6.0,0.8
202.062995,C12H10O3,5.30407610972373e-05,12,10,3,0,0,0,0,0,0,8.0,0.25,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,-0.33333333333333304,0.0,5.0,0.6666666666666666
204.038238,C6H8O6N2,3.88857551968283e-05,6,8,6,2,0,0,0,0,0,4.0,1.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,1.6666666666666665,0.0,-2.0,0.6666666666666666
204.078645,C12H12O3,4.16207409593023e-05,12,12,3,0,0,0,0,0,0,7.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,-0.5,0.0,4.0,0.5833333333333334
206.021525,C10H6O5,5.48096690562791e-05,10,6,5,0,0,0,0,0,0,8.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.3999999999999999,0.0,3.0,0.8
204.04226,C11H8O4,4.7252756601436e-05,11,8,4,0,0,0,0,0,0,8.0,0.36363636363636365,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,4.0,0.7272727272727273
206.05791,C11H10O4,7.08315766368224e-05,11,10,4,0,0,0,0,0,0,7.0,0.36363636363636365,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,-0.18181818181818166,0.0,3.0,0.6363636363636364
208.037175,C10H8O5,9.32450405225057e-05,10,8,5,0,0,0,0,0,0,7.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.20000000000000018,0.0,2.0,0.7
208.07356,C11H12O4,6.61516665596309e-05,11,12,4,0,0,0,0,0,0,6.0,0.36363636363636365,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,-0.3636363636363633,0.0,2.0,0.5454545454545454
206.09429500000002,C12H14O3,4.22747094192358e-05,12,14,3,0,0,0,0,0,0,6.0,0.25,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,-0.666666666666667,0.0,3.0,0.5
208.109945,C12H16O3,4.75407765270266e-05,12,16,3,0,0,0,0,0,0,5.0,0.25,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,-0.833333333333333,0.0,2.0,0.4166666666666667
210.05282499999998,C10H10O5,6.66609668759518e-05,10,10,5,0,0,0,0,0,0,6.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,1.0,0.6
209.068809,C10H11O4N1,3.99190802746084e-05,10,11,4,1,0,0,0,0,0,6.0,0.4,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,2.0,0.6
210.01644,C9H6O6,7.44785941550564e-05,9,6,6,0,0,0,0,0,0,7.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.6666666666666665,0.0,1.0,0.7777777777777778
212.03209,C9H8O6,7.47766560394004e-05,9,8,6,0,0,0,0,0,0,6.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.44444444444444464,0.0,0.0,0.6666666666666666
214.04774,C9H10O6,6.06324254992267e-05,9,10,6,0,0,0,0,0,0,5.0,0.6666666666666666,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.22222222222222232,0.0,-1.0,0.5555555555555556
212.06847499999998,C10H12O5,6.54377848401694e-05,10,12,5,0,0,0,0,0,0,5.0,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,-0.20000000000000018,0.0,0.0,0.5
216.04226,C12H8O4,3.84964506460594e-05,12,8,4,0,0,0,0,0,0,9.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.0,5.0,0.75
216.078645,C13H12O3,5.27949211594437e-05,13,12,3,0,0,0,0,0,0,8.0,0.23076923076923078,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.52,-0.4615384615384617,0.0,5.0,0.6153846153846154
216.089878,C12H12O2N2,4.69555409495713e-05,12,12,2,2,0,0,0,0,0,8.0,0.16666666666666666,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,-0.16666666666666696,0.0,6.0,0.6666666666666666
216.11503000000002,C14H16O2,3.82760352929745e-05,14,16,2,0,0,0,0,0,0,7.0,0.14285714285714285,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,-0.8571428571428568,0.0,5.0,0.5
218.05791,C12H10O4,7.49390198444115e-05,12,10,4,0,0,0,0,0,0,8.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,-0.16666666666666696,0.0,4.0,0.6666666666666666
218.021525,C11H6O5,4.73921028830126e-05,11,6,5,0,0,0,0,0,0,9.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.36363636363636376,0.0,4.0,0.8181818181818182
218.061281,C9H14O4S1,3.9261614053761e-05,9,14,4,0,1,0,0,0,0,3.0,0.4444444444444444,1.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-0.44444444444444464,0.0,-1.0,0.3333333333333333
218.09429500000002,C13H14O3,5.98039262917477e-05,13,14,3,0,0,0,0,0,0,7.0,0.23076923076923078,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.615384615384615,0.0,4.0,0.5384615384615384
220.037175,C11H8O5,9.54751639878831e-05,11,8,5,0,0,0,0,0,0,8.0,0.45454545454545453,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.18181818181818166,0.0,3.0,0.7272727272727273
219.064392,C10H9O3N3,0.000162955415539874,10,9,3,3,0,0,0,0,0,8.0,0.3,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.6000000000000001,0.0,5.0,0.8
220.07356,C12H12O4,7.39854286713391e-05,12,12,4,0,0,0,0,0,0,7.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,-0.33333333333333304,0.0,3.0,0.5833333333333334
220.109945,C13H16O3,4.49375209538163e-05,13,16,3,0,0,0,0,0,0,6.0,0.23076923076923078,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.7692307692307692,0.0,3.0,0.46153846153846156
222.01644,C10H6O6,8.18309440119252e-05,10,6,6,0,0,0,0,0,0,8.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.6000000000000001,0.0,2.0,0.8
222.05282499999998,C11H10O5,7.94051339870221e-05,11,10,5,0,0,0,0,0,0,7.0,0.45454545454545453,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,2.0,0.6363636363636364
222.08921,C12H14O4,0.000106191419585775,12,14,4,0,0,0,0,0,0,6.0,0.3333333333333333,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,-0.5,0.0,2.0,0.5
222.125595,C13H18O3,4.42534454227892e-05,13,18,3,0,0,0,0,0,0,5.0,0.23076923076923078,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.28,-0.9230769230769234,0.0,2.0,0.38461538461538464
224.06847499999998,C11H12O5,8.53259217613945e-05,11,12,5,0,0,0,0,0,0,6.0,0.45454545454545453,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.18181818181818166,0.0,1.0,0.5454545454545454
224.03209,C10H8O6,0.000115692899057177,10,8,6,0,0,0,0,0,0,7.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.3999999999999999,0.0,1.0,0.7
224.10486,C12H16O4,4.71985789176004e-05,12,16,4,0,0,0,0,0,0,5.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,-0.666666666666667,0.0,1.0,0.4166666666666667
226.01135499999998,C9H6O7,6.65009349115502e-05,9,6,7,0,0,0,0,0,0,7.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.8888888888888888,0.0,0.0,0.7777777777777778
226.04774,C10H10O6,8.48528778055162e-05,10,10,6,0,0,0,0,0,0,6.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.20000000000000018,0.0,0.0,0.6
226.08412500000003,C11H14O5,6.20151881754219e-05,11,14,5,0,0,0,0,0,0,5.0,0.45454545454545453,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,-0.3636363636363633,0.0,0.0,0.45454545454545453
228.027005,C9H8O7,4.7956032207158e-05,9,8,7,0,0,0,0,0,0,6.0,0.7777777777777778,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.6666666666666665,0.0,-1.0,0.6666666666666666
228.06339,C10H12O6,7.46171318144862e-05,10,12,6,0,0,0,0,0,0,5.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,-1.0,0.5
228.078645,C14H12O3,5.83359950178116e-05,14,12,3,0,0,0,0,0,0,9.0,0.21428571428571427,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,-0.4285714285714288,0.0,6.0,0.6428571428571429
228.20893,C14H28O2,7.85089549863726e-05,14,28,2,0,0,0,0,0,0,1.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7142857142857144,0.0,-1.0,0.07142857142857142
230.021525,C12H6O5,5.64755999251841e-05,12,6,5,0,0,0,0,0,0,10.0,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.3333333333333335,0.0,5.0,0.8333333333333334
230.042655,C9H10O7,6.10108042484307e-05,9,10,7,0,0,0,0,0,0,5.0,0.7777777777777778,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.44444444444444464,0.0,-2.0,0.5555555555555556
230.05791,C13H10O4,6.12035760071947e-05,13,10,4,0,0,0,0,0,0,9.0,0.3076923076923077,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.56,-0.1538461538461542,0.0,5.0,0.6923076923076923
230.11542500000002,C11H18O5,4.39024093852467e-05,11,18,5,0,0,0,0,0,0,3.0,0.45454545454545453,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,-0.7272727272727275,0.0,-2.0,0.2727272727272727
230.13068,C15H18O2,4.01090876739404e-05,15,18,2,0,0,0,0,0,0,7.0,0.13333333333333333,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,-0.9333333333333336,0.0,5.0,0.4666666666666667
230.09429500000002,C14H14O3,5.80460005497695e-05,14,14,3,0,0,0,0,0,0,8.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,-0.5714285714285712,0.0,5.0,0.5714285714285714
230.15180999999998,C12H22O4,3.85784787810441e-05,12,22,4,0,0,0,0,0,0,2.0,0.3333333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.166666666666667,0.0,-2.0,0.16666666666666666
232.037175,C12H8O5,0.000112318048709423,12,8,5,0,0,0,0,0,0,9.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.16666666666666652,0.0,4.0,0.75
232.00079,C11H4O6,5.12937423516578e-05,11,4,6,0,0,0,0,0,0,10.0,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7272727272727271,0.0,4.0,0.9090909090909091
232.07356,C13H12O4,7.01083111394248e-05,13,12,4,0,0,0,0,0,0,8.0,0.3076923076923077,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.48,-0.3076923076923075,0.0,4.0,0.6153846153846154
234.01644000000002,C11H6O6,0.000102870596480527,11,6,6,0,0,0,0,0,0,9.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5454545454545454,0.0,3.0,0.8181818181818182
234.05282499999998,C12H10O5,0.000110169295198214,12,10,5,0,0,0,0,0,0,8.0,0.4166666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,3.0,0.6666666666666666
234.125595,C14H18O3,5.39316934565157e-05,14,18,3,0,0,0,0,0,0,6.0,0.21428571428571427,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.8571428571428568,0.0,3.0,0.42857142857142855
234.08921,C13H14O4,6.06613478448494e-05,13,14,4,0,0,0,0,0,0,7.0,0.3076923076923077,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.4615384615384617,0.0,3.0,0.5384615384615384
236.03209,C11H8O6,0.000151135033413441,11,8,6,0,0,0,0,0,0,8.0,0.5454545454545454,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.36363636363636376,0.0,2.0,0.7272727272727273
234.16198,C15H22O2,6.47254451443367e-05,15,22,2,0,0,0,0,0,0,5.0,0.13333333333333333,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,-1.2000000000000002,0.0,3.0,0.3333333333333333
236.06847499999998,C12H12O5,0.000113931983293773,12,12,5,0,0,0,0,0,0,7.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,-0.16666666666666696,0.0,2.0,0.5833333333333334
236.10486,C13H16O4,9.25192363276705e-05,13,16,4,0,0,0,0,0,0,6.0,0.3076923076923077,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.615384615384615,0.0,2.0,0.46153846153846156
236.141245,C14H20O3,5.28224707279336e-05,14,20,3,0,0,0,0,0,0,5.0,0.21428571428571427,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,-1.0,0.0,2.0,0.35714285714285715
238.01135499999998,C10H6O7,7.13237266415647e-05,10,6,7,0,0,0,0,0,0,8.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.7999999999999998,0.0,1.0,0.8
238.04774,C11H10O6,0.000144729937388634,11,10,6,0,0,0,0,0,0,7.0,0.5454545454545454,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.18181818181818166,0.0,1.0,0.6363636363636364
238.08412500000003,C12H14O5,0.000120659813580984,12,14,5,0,0,0,0,0,0,6.0,0.4166666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,-0.33333333333333304,0.0,1.0,0.5
238.12051,C13H18O4,6.75893967366424e-05,13,18,4,0,0,0,0,0,0,5.0,0.3076923076923077,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.24,-0.7692307692307692,0.0,1.0,0.38461538461538464
240.027005,C10H8O7,9.73269275092226e-05,10,8,7,0,0,0,0,0,0,7.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.6000000000000001,0.0,0.0,0.7
240.06339,C11H12O6,9.28213789330808e-05,11,12,6,0,0,0,0,0,0,6.0,0.5454545454545454,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5454545454545454
240.09977500000002,C12H16O5,7.78595561818269e-05,12,16,5,0,0,0,0,0,0,5.0,0.4166666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,-0.5,0.0,0.0,0.4166666666666667
240.13616,C13H20O4,5.24703439907512e-05,13,20,4,0,0,0,0,0,0,4.0,0.3076923076923077,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.9230769230769234,0.0,0.0,0.3076923076923077
242.042655,C10H10O7,9.17876025313118e-05,10,10,7,0,0,0,0,0,0,6.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.3999999999999999,0.0,-1.0,0.6
242.05791,C14H10O4,7.33978424481082e-05,14,10,4,0,0,0,0,0,0,10.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,-0.14285714285714324,0.0,6.0,0.7142857142857143
242.07904000000002,C11H14O6,8.75516260127139e-05,11,14,6,0,0,0,0,0,0,5.0,0.5454545454545454,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,-0.18181818181818166,0.0,-1.0,0.45454545454545453
242.09429500000002,C15H14O3,4.76138722080642e-05,15,14,3,0,0,0,0,0,0,9.0,0.2,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,-0.5333333333333332,0.0,6.0,0.6
242.11542500000002,C12H18O5,4.14039173929626e-05,12,18,5,0,0,0,0,0,0,4.0,0.4166666666666667,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,-0.666666666666667,0.0,-1.0,0.3333333333333333
242.13068,C16H18O2,4.51350504196301e-05,16,18,2,0,0,0,0,0,0,8.0,0.125,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.45161290322580644,-0.875,0.0,6.0,0.5
242.22458,C15H30O2,7.50174938029835e-05,15,30,2,0,0,0,0,0,0,1.0,0.13333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7333333333333334,0.0,-1.0,0.06666666666666667
243.05652999999998,C10H13O4N1S1,4.01256174150343e-05,10,13,4,1,1,0,0,0,0,5.0,0.4,1.3,0.1,0.1,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,1.0,0.5
243.183444,C13H25O3N1,4.58560216867507e-05,13,25,3,1,0,0,0,0,0,2.0,0.23076923076923078,1.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,-0.043478260869565216,-1.2307692307692308,0.0,-1.0,0.15384615384615385
244.02192000000002,C9H8O8,4.01280620866409e-05,9,8,8,0,0,0,0,0,0,6.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.8888888888888888,0.0,-2.0,0.6666666666666666
244.037175,C13H8O5,9.85909731711678e-05,13,8,5,0,0,0,0,0,0,10.0,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15384615384615374,0.0,5.0,0.7692307692307693
244.058305,C10H12O7,5.91635727721465e-05,10,12,7,0,0,0,0,0,0,5.0,0.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.20000000000000018,0.0,-2.0,0.5
244.07356,C14H12O4,7.906534343887e-05,14,12,4,0,0,0,0,0,0,9.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,-0.2857142857142856,0.0,5.0,0.6428571428571429
244.109945,C15H16O3,7.80259442924058e-05,15,16,3,0,0,0,0,0,0,8.0,0.2,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4482758620689655,-0.666666666666667,0.0,5.0,0.5333333333333333
246.01644000000002,C12H6O6,8.90256689656665e-05,12,6,6,0,0,0,0,0,0,10.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.5,0.0,4.0,0.8333333333333334
