molecular weight,molecular formula,strength
226.04774,C10H10O6,6274285.0
226.062995,C14H10O3,1362420.0
226.084125,C11H14O5,11119870.0
226.12051,C12H18O4,16364815.0
226.156895,C13H22O3,4513056.0
226.19328,C14H26O2,3442481.0
228.027005,C9H8O7,1523846.0
228.04226,C13H8O4,2353293.0
228.06339,C10H12O6,6569111.0
228.078645,C14H12O3,1884830.0
228.099775,C11H16O5,16461992.0
228.13616,C12H20O4,30109880.0
228.172545,C13H24O3,4307658.0
228.20893,C14H28O2,8265946.0
230.042655,C9H10O7,1118503.0
230.05791,C13H10O4,3524142.0
230.094295,C14H14O3,1859647.0
230.115425,C11H18O5,16655432.0
230.15181,C12H22O4,51094616.0
230.188195,C13H26O3,5407338.0
232.037175,C12H8O5,3343287.0
232.09469,C10H16O6,8317905.0
232.131075,C11H20O5,11616225.0
232.16746,C12H24O4,2426354.0
234.01644,C11H6O6,2464568.0
234.08921,C13H14O4,6527833.0
234.11034,C10H18O6,2632034.0
234.125595,C14H18O3,2681705.0
234.146725,C11H22O5,1094003.0
234.16198,C15H22O2,3103610.0
236.089605,C9H16O7,2219229.0
236.12599,C10H20O6,1061357.0
236.141245,C14H20O3,4564211.999999999
238.011355,C10H6O7,4424248.000000001
238.06887,C8H14O8,963538.0
238.084125,C12H14O5,28795480.0
238.12051,C13H18O4,10787433.0
238.156895,C14H22O3,3757177.0
238.19328,C15H26O2,1201289.0
240.027005,C10H8O7,4897721.000000001
240.04226,C14H8O4,1287104.0
240.078645,C15H12O3,1073360.0
240.13616,C13H20O4,14931433.0
240.172545,C14H24O3,5279225.999999999
240.20893,C15H28O2,5801482.0
242.05791,C14H10O4,2651452.0
242.094295,C15H14O3,1610060.0
242.115425,C12H18O5,39852372.00000001
242.15181,C13H22O4,14680422.0
242.188195,C14H26O3,13601142.0
242.22458,C15H30O2,8404358.0
244.037175,C13H8O5,3155621.0
244.07356,C14H12O4,3207349.0
244.109945,C15H16O3,1027525.0
244.131075,C12H20O5,34561232.0
244.16746,C13H24O4,45235424.0
244.203845,C14H28O3,14904559.0
246.052825,C13H10O5,4416539.999999999
246.125595,C15H18O3,1686332.0
246.146725,C12H22O5,15951941.0
246.18311,C13H26O4,1345621.0
248.03209,C12H8O6,7184258.0
248.12599,C11H20O6,10841003.0
248.141245,C15H20O3,2115249.0
248.162375,C12H24O5,1575611.0
248.17763,C16H24O2,2436545.0
250.011355,C11H6O7,1899750.0
250.105255,C10H18O7,3917583.0
250.14164,C11H22O6,1890847.0
250.156895,C15H22O3,3850534.0
250.19328,C16H26O2,1334325.0
251.99062,C10H4O8,1144138.0
252.027005,C11H8O7,7334490.0
252.078645,C16H12O3,1217137.0
252.120905,C10H20O7,1560707.0
252.13616,C14H20O4,10973834.0
252.172545,C15H24O3,4243098.0
252.20893,C16H28O2,3909290.0
254.00627,C10H6O8,1141055.0
254.05791,C15H10O4,1838038.0
254.115425,C13H18O5,15300079.0
254.15181,C14H22O4,17661438.0
254.188195,C15H26O3,3269135.0
254.22458,C16H30O2,44936736.0
256.02192,C10H8O8,2132789.0
256.037175,C14H8O5,2167356.0
256.07356,C15H12O4,1661132.0
256.109945,C16H16O3,1019996.0
256.131075,C13H20O5,17891686.0
256.16746,C14H24O4,16515445.0
256.203845,C15H28O3,5130630.0
258.01644,C13H6O6,1071525.0
258.052825,C14H10O5,4077237.0
258.08921,C15H14O4,4964549.0
258.11034,C12H18O6,21374158.0
258.125595,C16H18O3,1093589.0
258.146725,C13H22O5,14304478.0
258.18311,C14H26O4,26756334.0
258.219495,C15H30O3,12487935.0
260.03209,C13H8O6,3487777.0
260.10486,C15H16O4,3239489.0
260.12599,C12H20O6,22071370.0
260.141245,C16H20O3,1601361.0
260.162375,C13H24O5,9023579.0
260.19876,C14H28O4,3420779.0
262.105255,C11H18O7,4720571.0
262.14164,C12H22O6,11776971.0
262.156895,C16H22O3,1616466.0
262.178025,C13H26O5,1165787.0
264.120905,C11H20O7,3106624.0
264.13616,C15H20O4,8920902.000000002
264.15729,C12H24O6,6689616.0
264.172545,C16H24O3,2772823.0
266.00627,C11H6O8,1925007.0
266.05791,C16H10O4,1341607.0
266.10017,C10H18O8,3852986.0
266.115425,C14H18O5,16806592.0
266.15181,C15H22O4,11913937.0
266.188195,C16H26O3,3381986.0
268.02192,C11H8O8,5671456.0
268.037175,C15H8O5,1234727.0
268.07356,C16H12O4,2806840.0
268.131075,C14H20O5,18101842.0
268.14633,C18H20O2,2101337.0
268.16746,C15H24O4,13368930.0
268.203845,C16H28O3,25867890.0
268.24023,C17H32O2,2062979.0
270.052825,C15H10O5,6583743.0
270.08921,C16H14O4,2345424.0
270.11034,C13H18O6,19560922.0
270.146725,C14H22O5,23304682.0
270.18311,C15H26O4,16239099.0
270.219495,C16H30O3,43256332.0
272.03209,C14H8O6,2912078.0
272.068475,C15H12O5,4761950.999999999
272.10486,C16H16O4,2811760.0
272.12599,C13H20O6,20229498.0
272.141245,C17H20O3,1205633.0
272.162375,C14H24O5,25275786.0
272.19876,C15H28O4,24239516.0
272.235145,C16H32O3,24051116.0
274.04774,C14H10O6,5331190.999999999
274.12051,C16H18O4,3321113.0
274.14164,C13H22O6,17015074.0
274.156895,C17H22O3,1266730.0
274.178025,C14H26O5,17989940.0
274.21441,C15H30O4,4442437.0
276.027005,C13H8O7,4090008.0
276.120905,C12H20O7,10753220.0
276.13616,C16H20O4,3956940.0
276.15729,C13H24O6,5137622.0
276.172545,C17H24O3,1594589.0
278.00627,C12H6O8,1340483.0
278.136555,C12H22O7,7211138.0
278.188195,C17H26O3,5669018.0
278.22458,C18H30O2,1507500.0
280.02192,C12H8O8,6509579.0
280.07356,C17H12O4,1030948.0
280.131075,C15H20O5,18803776.0
280.16746,C16H24O4,14818385.0
280.203845,C17H28O3,1628003.0
280.24023,C18H32O2,4633717.0
282.052825,C16H10O5,1739750.0
282.08921,C17H14O4,2094072.0
282.11034,C14H18O6,21327874.0
282.146725,C15H22O5,18624532.0
282.18311,C16H26O4,14942246.0
282.219495,C17H30O3,1709624.0
282.25588,C18H34O2,8568906.0
284.016835,C11H8O9,3044270.0
284.03209,C15H8O6,2677685.0
284.068475,C16H12O5,3548103.0
284.10486,C17H16O4,1860569.0
284.12599,C14H20O6,25818084.0
284.162375,C15H24O5,19919862.0
284.19876,C16H28O4,33235976.0
284.235145,C17H32O3,4259866.0
286.032485,C11H10O9,2093980.0
286.04774,C15H10O6,5184420.0
286.105255,C13H18O7,20178880.0
286.12051,C17H18O4,17848264.0
286.14164,C14H22O6,26752978.0
286.178025,C15H26O5,24623076.0
286.21441,C16H30O4,91719672.0
286.250795,C17H34O3,9918473.999999998
288.027005,C14H8O7,2473102.0
288.13616,C17H20O4,2224581.0
288.15729,C14H24O6,23514064.0
288.172545,C18H24O3,1334232.0
288.193675,C15H28O5,18734050.0
288.23006,C16H32O4,22334454.0
290.00627,C13H6O8,1090694.0
290.042655,C14H10O7,6503321.0
290.136555,C13H22O7,11372489.0
290.15181,C17H22O4,2875345.0
290.17294,C14H26O6,8525788.0
290.188195,C18H26O3,3872740.0
290.209325,C15H30O5,1548783.0
292.02192,C13H8O8,6513567.0
292.037175,C17H8O5,1117351.0
292.11582,C12H20O8,2920912.0
292.152205,C13H24O7,3135459.0
292.16746,C17H24O4,5032940.0
292.18859,C14H28O6,1292279.0
292.203845,C18H28O3,2917887.0
294.001185,C12H6O9,1441460.0
294.03757,C13H10O8,11118536.0
294.052825,C17H10O5,1108944.0
294.13147,C12H22O8,2554874.0
294.146725,C16H22O5,15947778.0
294.167855,C13H26O7,1498893.0
294.18311,C17H26O4,38967316.0
294.219495,C18H30O3,4786217.0
296.016835,C12H8O9,6253549.0
296.068475,C17H12O5,1504776.0
296.089605,C14H16O7,18598932.0
296.12599,C15H20O6,20974632.0
296.14712,C12H24O8,2348083.0
296.162375,C16H24O5,21990460.0
296.19876,C17H28O4,14085199.0
296.235145,C18H32O3,10075234.0
298.04774,C16H10O6,3911741.0
298.084125,C17H14O5,3559505.0
298.105255,C14H18O7,23433308.0
298.12051,C18H18O4,2227813.0
298.14164,C15H22O6,22855792.0
298.178025,C16H26O5,22052996.0
298.21441,C17H30O4,15102104.0
298.250795,C18H34O3,24637612.0
300.027005,C15H8O7,3172482.0
300.06339,C16H12O6,4824214.0
300.08452,C13H16O8,17265826.0
300.099775,C17H16O5,3823274.0
300.120905,C14H20O7,21935286.0
300.13616,C18H20O4,1597118.0
300.15729,C15H24O6,19944650.0
300.193675,C16H28O5,56452320.0
300.23006,C17H32O4,10984690.0
300.266445,C18H36O3,18097414.0
302.00627,C14H6O8,5952726.0
302.094295,C20H14O3,1166600.0
302.10017,C13H18O8,14514443.0
302.115425,C17H18O5,7330068.0
302.136555,C14H22O7,17836320.0
302.15181,C18H22O4,3439912.0
302.17294,C15H26O6,18905396.0
302.209325,C16H30O5,104425800.0
302.24571,C17H34O4,2288989.0
304.02192,C14H8O8,2761040.0
304.058305,C15H12O7,8381797.0
304.11582,C13H20O8,8633733.0
304.131075,C17H20O5,5972367.0
304.152205,C14H24O7,14384538.0
304.16746,C18H24O4,4679075.000000001
304.18859,C15H28O6,6991279.0
304.203845,C19H28O3,1290680.0
304.224975,C16H32O5,5313988.0
306.03757,C14H10O8,7653851.0
306.13147,C13H22O8,3733010.0
306.167855,C14H26O7,5792295.0
308.016835,C13H8O9,4197987.0
308.12599,C16H20O6,13641379.0
308.14712,C13H24O8,3700400.0
308.162375,C17H24O5,18454200.0
308.183505,C14H28O7,2983621.0
308.19876,C18H28O4,25999054.0
310.032485,C13H10O9,10830609.0
310.04774,C17H10O6,1558811.0
310.084125,C18H14O5,1321264.0
310.105255,C15H18O7,20138812.0
310.126385,C12H22O9,5834570.0
310.14164,C16H22O6,20196178.0
310.178025,C17H26O5,13237097.0
310.21441,C18H30O4,46029696.0
312.01175,C12H8O10,3219389.0
312.027005,C16H8O7,2428870.0
312.048135,C13H12O9,11956179.0
312.06339,C17H12O6,4411356.0
312.099775,C18H16O5,3453426.0
312.120905,C15H20O7,23363582.0
312.13616,C19H20O4,1427720.0
312.142035,C12H24O9,1609228.0
312.15729,C16H24O6,23212054.0
312.193675,C17H28O5,22269996.0
312.23006,C18H32O4,44752960.0
314.0274,C12H10O10,3047569.0
314.042655,C16H10O7,4527258.0
314.07904,C17H14O6,7316657.0
314.10017,C14H18O8,23626942.0
314.115425,C18H18O5,7091399.0
314.136555,C15H22O7,21923028.0
314.15181,C19H22O4,1812701.0
314.17294,C16H26O6,20104426.0
314.209325,C17H30O5,34628864.0
314.24571,C18H34O4,31024408.0
316.02192,C15H8O8,2707818.0
316.04305,C12H12O10,2725240.0
316.058305,C16H12O7,5876097.0
316.09469,C17H16O6,12691864.0
316.11582,C14H20O8,21096870.0
316.131075,C18H20O5,6330799.0
316.152205,C15H24O7,16607676.0
316.16746,C19H24O4,2899910.0
316.18859,C16H28O6,25364946.0
316.224975,C17H32O5,10076650.0
316.26136,C18H36O4,11964929.0
318.03757,C15H10O8,6315621.0
318.073955,C16H14O7,12652156.0
318.11034,C17H18O6,12811923.0
318.13147,C14H22O8,13004449.0
318.146725,C18H22O5,6518443.0
318.167855,C15H26O7,14028472.0
318.18311,C19H26O4,4532929.999999999
318.20424,C16H30O6,13385423.0
318.2194950000001,C20H30O3,1468121.0
318.240625,C17H34O5,2318566.0
320.016835,C14H8O9,2480988.0
320.05322,C15H12O8,10851187.0
320.089605,C16H16O7,13349771.0
320.110735,C13H20O9,2371480.0
320.12599,C17H20O6,9724834.000000002
320.14712,C14H24O8,5652400.0
320.162375,C18H24O5,11203514.0
320.183505,C15H28O7,4749256.0
320.19876,C19H28O4,5428178.0
320.235145,C20H32O3,1843689.0
322.032485,C14H10O9,7864446.0
322.06887,C15H14O8,17229974.0
322.14164,C17H22O6,15165638.0
322.16277,C14H26O8,7104724.0
322.178025,C18H26O5,48519388.0
322.199155,C15H30O7,9930988.0
322.21441,C19H30O4,8974582.0
322.250795,C20H34O3,2604302.0
324.01175,C13H8O10,2834845.0
324.048135,C14H12O9,15011253.0
324.06339,C18H12O6,1733055.0
324.120905,C16H20O7,19467750.0
324.142035,C13H24O9,1271284.0
324.15729,C17H24O6,22384126.0
324.193675,C18H28O5,36691480.0
324.23006,C19H32O4,6899247.0
326.0274,C13H10O10,8192745.0
326.042655,C17H10O7,2612467.0
326.0637850000001,C14H14O9,17416962.0
326.07904,C18H14O6,3506955.0
326.10017,C15H18O8,23937818.0
326.115425,C19H18O5,1603620.0
326.136555,C16H22O7,22668082.0
326.15181,C20H22O4,3278653.0
326.17294,C17H26O6,18826060.0
326.209325,C18H30O5,51094372.0
326.24571,C19H34O4,4686716.999999999
328.02192,C16H8O8,3130427.0
328.04305,C13H12O10,6029386.0
328.058305,C17H12O7,4955220.0
328.079435,C14H16O9,18131042.0
328.09469,C18H16O6,65923180.0
328.11582,C15H20O8,26437756.0
328.131075,C19H20O5,3978374.0
328.152205,C16H24O7,21325972.0
328.16746,C20H24O4,1486239.0
328.18859,C17H28O6,20355246.0
328.224975,C18H32O5,105064648.0
328.26136,C19H36O4,2600672.0
328.297745,C20H40O3,1985785.0
330.001185,C15H6O9,2165656.0
330.03757,C16H10O8,5327282.0
330.0587,C13H14O10,6440384.0
330.073955,C17H14O7,7570891.0
330.095085,C14H18O9,20426202.0
330.11034,C18H18O6,49901028.0
330.13147,C15H22O8,19299828.0
330.146725,C19H22O5,3914238.0
330.167855,C16H26O7,17710604.0
330.18311,C20H26O4,2686487.0
330.20424,C17H30O6,27799078.0
330.240625,C18H34O5,103657024.0
332.016835,C15H8O9,2486052.0
332.05322,C16H12O8,11156286.0
332.089605,C17H16O7,15147864.0
332.110735,C14H20O9,12620647.0
332.12599,C18H20O6,8205170.0
332.14712,C15H24O8,12645249.0
332.162375,C19H24O5,6460300.0
332.183505,C16H28O7,15250331.0
332.19876,C20H28O4,5471142.0
332.21989,C17H32O6,7699381.0
332.256275,C18H36O5,18949070.0
334.032485,C15H10O9,6449351.0
334.06887,C16H14O8,13105377.0
334.105255,C17H18O7,13707515.0
334.126385,C14H22O9,4947211.0
334.14164,C18H22O6,9511189.0
334.16277,C15H26O8,6338853.0
334.178025,C19H26O5,15153456.0
334.199155,C16H30O7,7854399.0
334.21441,C20H30O4,19503434.0
336.01175,C14H8O10,2388582.0
336.048135,C15H12O9,13758080.0
336.120905,C17H20O7,17571510.0
336.15729,C18H24O6,16273104.0
336.17842,C15H28O8,6313696.0
336.193675,C19H28O5,26205930.0
336.23006,C20H32O4,37977860.0
338.0274,C14H10O10,7924790.0
338.042655,C18H10O7,1468225.0
338.0637850000001,C15H14O9,18211920.0
338.10017,C16H18O8,20657260.0
338.136555,C17H22O7,19571848.0
338.157685,C14H26O9,2312343.0
338.17294,C18H26O6,34227364.0
338.209325,C19H30O5,13874365.0
338.24571,C20H34O4,14419160.0
340.006665,C13H8O11,2099202.0
340.04305,C14H12O10,11618845.0
340.058305,C18H12O7,2511401.0
340.079435,C15H16O9,19601976.0
340.09469,C19H16O6,2168389.0
340.11582,C16H20O8,24668756.0
340.131075,C20H20O5,10031712.0
340.152205,C17H24O7,19696240.0
340.173335,C14H28O9,2652288.0
340.18859,C18H28O6,40381067.99999999
340.224975,C19H32O5,12843687.0
340.24023,C23H32O2,2569907.0
340.26136,C20H36O4,16112323.0
342.022315,C13H10O11,3091457.0
342.03757,C17H10O8,4006925.0
342.0587,C14H14O10,10465309.0
342.073955,C18H14O7,6762537.0
342.095085,C15H18O9,24514618.0
342.11034,C19H18O6,3316805.0
342.13147,C16H22O8,25464916.0
342.167855,C17H26O7,17522800.0
342.20424,C18H30O6,57004172.0
342.240625,C19H34O5,12607657.0
342.27701,C20H38O4,4543685.0
344.016835,C16H8O9,2773000.0
344.037965,C13H12O11,2319385.0
344.05322,C17H12O8,7333413.0
344.07435,C14H16O10,12109365.0
344.089605,C18H16O7,18216512.0
344.110735,C15H20O9,22402642.0
344.12599,C19H20O6,4730461.0
344.14712,C16H24O8,17704558.0
344.162375,C20H24O5,2899578.0
344.183505,C17H28O7,15693450.0
344.21989,C18H32O6,115562152.0
344.256275,C19H36O5,5151427.000000001
344.29266,C20H40O4,1576160.0
346.032485,C16H10O9,7390264.0
346.053615,C13H14O11,2226249.0
346.06887,C17H14O8,10122325.0
346.09,C14H18O10,13040741.0
346.105255,C18H18O7,22019186.0
346.126385,C15H22O9,12741762.0
346.14164,C19H22O6,8965262.000000002
346.16277,C16H26O8,13921439.0
346.178025,C20H26O5,5874859.0
346.199155,C17H30O7,14871740.0
346.21441,C21H30O4,1701320.0
346.23554,C18H34O6,70769880.00000001
348.048135,C16H12O9,9745025.0
348.08452,C17H16O8,15852190.0
348.10565,C14H20O10,7426735.0
348.120905,C18H20O7,11915963.0
348.142035,C15H24O9,5657292.0
348.15729,C19H24O6,12870360.0
348.17842,C16H28O8,5391082.0
348.193675,C20H28O5,7916278.0
348.214805,C17H32O7,3818247.0
348.23006,C21H32O4,1919251.0
348.25119,C18H36O6,3466020.0
350.0274,C15H10O10,6086853.0
350.0637850000001,C16H14O9,14723298.0
350.10017,C17H18O8,15776000.0
