weight,molecular,strength,C,H,O,N,S,P,Cl,Br,I,DBE,O/C,H/C,N/C,S/C,P/C,Cl/C,Br/C,I/C,Almod,NOSC,X/C,DBE-O,DBE/C
182.021525,C8H6O5,3.19238324198122e-05,8,6,5,0,0,0,0,0,0,6.0,0.625,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.5,0.0,1.0,0.75
184.037175,C8H8O5,3.6325750961445e-05,8,8,5,0,0,0,0,0,0,5.0,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.625
185.022527,C9H3O2N3,2.71290159285443e-05,9,3,2,3,0,0,0,0,0,10.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,1.1111111111111112,0.0,8.0,1.1111111111111112
188.068475,C8H12O5,2.81999631596965e-05,8,12,5,0,0,0,0,0,0,3.0,0.625,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,-0.25,0.0,-2.0,0.375
188.08373,C12H12O2,3.32167524037371e-05,12,12,2,0,0,0,0,0,0,7.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,-0.666666666666667,0.0,5.0,0.5833333333333334
190.02661,C10H6O4,3.69024017121053e-05,10,6,4,0,0,0,0,0,0,8.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.20000000000000018,0.0,4.0,0.8
188.10486,C9H16O4,3.2422899822754e-05,9,16,4,0,0,0,0,0,0,2.0,0.4444444444444444,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8888888888888893,0.0,-2.0,0.2222222222222222
190.062995,C11H10O3,3.19432972576864e-05,11,10,3,0,0,0,0,0,0,7.0,0.2727272727272727,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,-0.3636363636363633,0.0,4.0,0.6363636363636364
192.04226,C10H8O4,4.62348648886429e-05,10,8,4,0,0,0,0,0,0,7.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,3.0,0.7
190.074228,C10H10O2N2,6.02196477487296e-05,10,10,2,2,0,0,0,0,0,7.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,5.0,0.7
192.005875,C9H4O5,3.13326323271353e-05,9,4,5,0,0,0,0,0,0,8.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.6666666666666665,0.0,3.0,0.8888888888888888
192.078645,C11H12O3,4.18612170197091e-05,11,12,3,0,0,0,0,0,0,6.0,0.2727272727272727,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,-0.5454545454545459,0.0,3.0,0.5454545454545454
194.05791,C10H10O4,3.68267109617223e-05,10,10,4,0,0,0,0,0,0,6.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,-0.20000000000000018,0.0,2.0,0.6
194.021525,C9H6O5,4.96590071887857e-05,9,6,5,0,0,0,0,0,0,7.0,0.5555555555555556,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.44444444444444464,0.0,2.0,0.7777777777777778
192.089878,C10H12O2N2,2.66768034526932e-05,10,12,2,2,0,0,0,0,0,6.0,0.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,-0.20000000000000018,0.0,4.0,0.6
194.09429500000002,C11H14O3,3.50505477914664e-05,11,14,3,0,0,0,0,0,0,5.0,0.2727272727272727,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.7272727272727275,0.0,2.0,0.45454545454545453
196.037175,C9H8O5,4.0722162570553e-05,9,8,5,0,0,0,0,0,0,6.0,0.5555555555555556,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.22222222222222232,0.0,1.0,0.6666666666666666
198.01644,C8H6O6,4.1710808103685e-05,8,6,6,0,0,0,0,0,0,6.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.75,0.0,0.0,0.75
196.07356,C10H12O4,4.34343991257326e-05,10,12,4,0,0,0,0,0,0,5.0,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,-0.40000000000000036,0.0,1.0,0.5
198.05282499999998,C9H10O5,3.32592569855635e-05,9,10,5,0,0,0,0,0,0,5.0,0.5555555555555556,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.5555555555555556
198.08921,C10H14O4,3.39729238974918e-05,10,14,4,0,0,0,0,0,0,4.0,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,-0.5999999999999996,0.0,0.0,0.4
200.014331,C8H8O4S1,7.83782780284843e-05,8,8,4,0,1,0,0,0,0,5.0,0.5,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.3076923076923077,0.25,0.0,1.0,0.625
200.03209,C8H8O6,3.35079101035519e-05,8,8,6,0,0,0,0,0,0,5.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.5,0.0,-1.0,0.625
200.068475,C9H12O5,3.38716567970054e-05,9,12,5,0,0,0,0,0,0,4.0,0.5555555555555556,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,-0.22222222222222232,0.0,-1.0,0.4444444444444444
202.084125,C9H14O5,2.67069404366537e-05,9,14,5,0,0,0,0,0,0,3.0,0.5555555555555556,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,-0.44444444444444464,0.0,-2.0,0.3333333333333333
202.062995,C12H10O3,3.17385155973778e-05,12,10,3,0,0,0,0,0,0,8.0,0.25,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,-0.33333333333333304,0.0,5.0,0.6666666666666666
202.09938000000002,C13H14O2,3.09246461709644e-05,13,14,2,0,0,0,0,0,0,7.0,0.15384615384615385,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.48,-0.7692307692307692,0.0,5.0,0.5384615384615384
204.04226,C11H8O4,4.09105022915094e-05,11,8,4,0,0,0,0,0,0,8.0,0.36363636363636365,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,4.0,0.7272727272727273
203.069477,C10H9O2N3,4.30740827649497e-05,10,9,2,3,0,0,0,0,0,8.0,0.2,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.3999999999999999,0.0,6.0,0.8
204.078645,C12H12O3,2.95048170212646e-05,12,12,3,0,0,0,0,0,0,7.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,-0.5,0.0,4.0,0.5833333333333334
204.11503000000002,C13H16O2,2.86539368025126e-05,13,16,2,0,0,0,0,0,0,6.0,0.15384615384615385,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.9230769230769234,0.0,4.0,0.46153846153846156
206.021525,C10H6O5,4.83532070285499e-05,10,6,5,0,0,0,0,0,0,8.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.3999999999999999,0.0,3.0,0.8
206.05791,C11H10O4,4.86765914552164e-05,11,10,4,0,0,0,0,0,0,7.0,0.36363636363636365,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,-0.18181818181818166,0.0,3.0,0.6363636363636364
206.09429500000002,C12H14O3,4.87846272197846e-05,12,14,3,0,0,0,0,0,0,6.0,0.25,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,-0.666666666666667,0.0,3.0,0.5
206.13068,C13H18O2,3.6181151267798e-05,13,18,2,0,0,0,0,0,0,5.0,0.15384615384615385,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-1.0769230769230766,0.0,3.0,0.38461538461538464
208.00079,C9H4O6,4.33536877351957e-05,9,4,6,0,0,0,0,0,0,8.0,0.6666666666666666,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.8888888888888888,0.0,2.0,0.8888888888888888
208.037175,C10H8O5,6.9524063684198e-05,10,8,5,0,0,0,0,0,0,7.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.20000000000000018,0.0,2.0,0.7
208.07356,C11H12O4,6.34008410089647e-05,11,12,4,0,0,0,0,0,0,6.0,0.36363636363636365,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,-0.3636363636363633,0.0,2.0,0.5454545454545454
208.109945,C12H16O3,3.88327852791304e-05,12,16,3,0,0,0,0,0,0,5.0,0.25,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,-0.833333333333333,0.0,2.0,0.4166666666666667
210.01644,C9H6O6,4.58173763166834e-05,9,6,6,0,0,0,0,0,0,7.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.6666666666666665,0.0,1.0,0.7777777777777778
210.08921,C11H14O4,6.07435817777739e-05,11,14,4,0,0,0,0,0,0,5.0,0.36363636363636365,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.5454545454545459,0.0,1.0,0.45454545454545453
210.05282499999998,C10H10O5,6.26946787711931e-05,10,10,5,0,0,0,0,0,0,6.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,1.0,0.6
210.125595,C12H18O3,3.40760047370913e-05,12,18,3,0,0,0,0,0,0,4.0,0.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,-1.0,0.0,1.0,0.3333333333333333
212.03209,C9H8O6,5.77357188901818e-05,9,8,6,0,0,0,0,0,0,6.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.44444444444444464,0.0,0.0,0.6666666666666666
212.10486,C11H16O4,3.04763503201548e-05,11,16,4,0,0,0,0,0,0,4.0,0.36363636363636365,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,-0.7272727272727275,0.0,0.0,0.36363636363636365
214.01135499999998,C8H6O7,3.30063192374961e-05,8,6,7,0,0,0,0,0,0,6.0,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,-1.0,0.75
212.06847499999998,C10H12O5,3.97152087868075e-05,10,12,5,0,0,0,0,0,0,5.0,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,-0.20000000000000018,0.0,0.0,0.5
214.04774,C9H10O6,5.46344615812975e-05,9,10,6,0,0,0,0,0,0,5.0,0.6666666666666666,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.22222222222222232,0.0,-1.0,0.5555555555555556
214.062995,C13H10O3,3.29126488124259e-05,13,10,3,0,0,0,0,0,0,9.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.3076923076923075,0.0,6.0,0.6923076923076923
216.027005,C8H8O7,2.89428076138804e-05,8,8,7,0,0,0,0,0,0,5.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75,0.0,-2.0,0.625
214.08412500000003,C10H14O5,4.47024919126661e-05,10,14,5,0,0,0,0,0,0,4.0,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,-0.40000000000000036,0.0,-1.0,0.4
216.06339000000003,C9H12O6,3.43602229133426e-05,9,12,6,0,0,0,0,0,0,4.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,-2.0,0.4444444444444444
216.078645,C13H12O3,3.7852866722601e-05,13,12,3,0,0,0,0,0,0,8.0,0.23076923076923078,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.52,-0.4615384615384617,0.0,5.0,0.6153846153846154
216.11503000000002,C14H16O2,3.06798833919434e-05,14,16,2,0,0,0,0,0,0,7.0,0.14285714285714285,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,-0.8571428571428568,0.0,5.0,0.5
216.96811000000002,C6H3O6N1S1,2.96895424070317e-05,6,3,6,1,1,0,0,0,0,6.0,1.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.2857142857142857,2.333333333333333,0.0,0.0,1.0
218.021525,C11H6O5,3.66148846335539e-05,11,6,5,0,0,0,0,0,0,9.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.36363636363636376,0.0,4.0,0.8181818181818182
218.05791,C12H10O4,6.69371985594582e-05,12,10,4,0,0,0,0,0,0,8.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,-0.16666666666666696,0.0,4.0,0.6666666666666666
219.064392,C10H9O3N3,0.000340302722253648,10,9,3,3,0,0,0,0,0,8.0,0.3,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.6000000000000001,0.0,5.0,0.8
218.09429500000002,C13H14O3,4.82841403688411e-05,13,14,3,0,0,0,0,0,0,7.0,0.23076923076923078,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.615384615384615,0.0,4.0,0.5384615384615384
220.037175,C11H8O5,4.99329869391735e-05,11,8,5,0,0,0,0,0,0,8.0,0.45454545454545453,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.18181818181818166,0.0,3.0,0.7272727272727273
220.07356,C12H12O4,6.10366057888502e-05,12,12,4,0,0,0,0,0,0,7.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,-0.33333333333333304,0.0,3.0,0.5833333333333334
220.084793,C11H12O3N2,3.52435664336133e-05,11,12,3,2,0,0,0,0,0,7.0,0.2727272727272727,1.0909090909090908,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,4.0,0.6363636363636364
220.109945,C13H16O3,7.18845137096415e-05,13,16,3,0,0,0,0,0,0,6.0,0.23076923076923078,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.7692307692307692,0.0,3.0,0.46153846153846156
220.14633,C14H20O2,3.00357825751319e-05,14,20,2,0,0,0,0,0,0,5.0,0.14285714285714285,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,-1.1428571428571432,0.0,3.0,0.35714285714285715
222.01644,C10H6O6,8.72875091258706e-05,10,6,6,0,0,0,0,0,0,8.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.6000000000000001,0.0,2.0,0.8
222.05282499999998,C11H10O5,7.56059383648655e-05,11,10,5,0,0,0,0,0,0,7.0,0.45454545454545453,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,2.0,0.6363636363636364
222.08921,C12H14O4,9.4636596009989e-05,12,14,4,0,0,0,0,0,0,6.0,0.3333333333333333,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,-0.5,0.0,2.0,0.5
222.125595,C13H18O3,4.76803623897054e-05,13,18,3,0,0,0,0,0,0,5.0,0.23076923076923078,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.28,-0.9230769230769234,0.0,2.0,0.38461538461538464
223.995705,C9H4O7,2.96049801066386e-05,9,4,7,0,0,0,0,0,0,8.0,0.7777777777777778,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,1.1111111111111112,0.0,1.0,0.8888888888888888
224.03209,C10H8O6,7.80087483987278e-05,10,8,6,0,0,0,0,0,0,7.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.3999999999999999,0.0,1.0,0.7
224.06847499999998,C11H12O5,9.1696393477141e-05,11,12,5,0,0,0,0,0,0,6.0,0.45454545454545453,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.18181818181818166,0.0,1.0,0.5454545454545454
224.10486,C12H16O4,9.72954849777742e-05,12,16,4,0,0,0,0,0,0,5.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,-0.666666666666667,0.0,1.0,0.4166666666666667
224.141245,C13H20O3,3.3327758494679e-05,13,20,3,0,0,0,0,0,0,4.0,0.23076923076923078,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0769230769230766,0.0,1.0,0.3076923076923077
225.027339,C9H7O6N1,3.9043376161816e-05,9,7,6,1,0,0,0,0,0,7.0,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.4,0.8888888888888888,0.0,1.0,0.7777777777777778
226.04774,C10H10O6,6.50826503162237e-05,10,10,6,0,0,0,0,0,0,6.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.20000000000000018,0.0,0.0,0.6
226.01135499999998,C9H6O7,4.27412090655315e-05,9,6,7,0,0,0,0,0,0,7.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.8888888888888888,0.0,0.0,0.7777777777777778
226.062995,C14H10O3,2.77153662405491e-05,14,10,3,0,0,0,0,0,0,10.0,0.21428571428571427,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,-0.2857142857142856,0.0,7.0,0.7142857142857143
226.08412500000003,C11H14O5,9.75314024928591e-05,11,14,5,0,0,0,0,0,0,5.0,0.45454545454545453,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,-0.3636363636363633,0.0,0.0,0.45454545454545453
226.12051,C12H18O4,3.5710301965407e-05,12,18,4,0,0,0,0,0,0,4.0,0.3333333333333333,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,-0.833333333333333,0.0,0.0,0.3333333333333333
228.027005,C9H8O7,4.73379468453874e-05,9,8,7,0,0,0,0,0,0,6.0,0.7777777777777778,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.6666666666666665,0.0,-1.0,0.6666666666666666
228.09977500000002,C11H16O5,4.70291511898486e-05,11,16,5,0,0,0,0,0,0,4.0,0.45454545454545453,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.5454545454545459,0.0,-1.0,0.36363636363636365
228.06339,C10H12O6,7.3945723067483e-05,10,12,6,0,0,0,0,0,0,5.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,-1.0,0.5
228.20893,C14H28O2,3.36391038994058e-05,14,28,2,0,0,0,0,0,0,1.0,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7142857142857144,0.0,-1.0,0.07142857142857142
228.13616,C12H20O4,3.53004757840489e-05,12,20,4,0,0,0,0,0,0,3.0,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,-1.0,0.0,-1.0,0.25
230.021525,C12H6O5,3.62350245766745e-05,12,6,5,0,0,0,0,0,0,10.0,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.3333333333333335,0.0,5.0,0.8333333333333334
230.042655,C9H10O7,4.06092507392385e-05,9,10,7,0,0,0,0,0,0,5.0,0.7777777777777778,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.44444444444444464,0.0,-2.0,0.5555555555555556
230.05791,C13H10O4,5.59318764838941e-05,13,10,4,0,0,0,0,0,0,9.0,0.3076923076923077,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.56,-0.1538461538461542,0.0,5.0,0.6923076923076923
230.07904000000002,C10H14O6,4.13632930609908e-05,10,14,6,0,0,0,0,0,0,4.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,-0.20000000000000018,0.0,-2.0,0.4
230.09429500000002,C14H14O3,3.02804007807453e-05,14,14,3,0,0,0,0,0,0,8.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,-0.5714285714285712,0.0,5.0,0.5714285714285714
230.13068,C15H18O2,3.18823267088017e-05,15,18,2,0,0,0,0,0,0,7.0,0.13333333333333333,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,-0.9333333333333336,0.0,5.0,0.4666666666666667
231.053159,C12H9O4N1,3.11111721528076e-05,12,9,4,1,0,0,0,0,0,9.0,0.3333333333333333,0.75,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.16666666666666652,0.0,5.0,0.75
232.037175,C12H8O5,7.47535466968525e-05,12,8,5,0,0,0,0,0,0,9.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.16666666666666652,0.0,4.0,0.75
232.109945,C14H16O3,4.06505198755821e-05,14,16,3,0,0,0,0,0,0,7.0,0.21428571428571427,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,-0.7142857142857144,0.0,4.0,0.5
232.07356,C13H12O4,5.82269136139294e-05,13,12,4,0,0,0,0,0,0,8.0,0.3076923076923077,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.48,-0.3076923076923075,0.0,4.0,0.6153846153846154
234.01644000000002,C11H6O6,6.41817608414884e-05,11,6,6,0,0,0,0,0,0,9.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5454545454545454,0.0,3.0,0.8181818181818182
234.05282499999998,C12H10O5,8.63347703699649e-05,12,10,5,0,0,0,0,0,0,8.0,0.4166666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,3.0,0.6666666666666666
