weight,molecular,strength,C,H,O,N,S,P,Cl,Br,I,DBE,O/C,H/C,N/C,S/C,P/C,Cl/C,Br/C,I/C,Almod,NOSC,X/C,DBE-O,DBE/C
164.014331,C5H8O4S1,830455.0,5,8,4,0,1,0,0,0,0,2.0,0.8,1.6,0.0,0.2,0.0,0.0,0.0,0.0,0.42857142857142855,0.3999999999999999,0.0,-2.0,0.4
164.047345,C9H8O3,27269638.0,9,8,3,0,0,0,0,0,0,6.0,0.3333333333333333,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,-0.22222222222222232,0.0,3.0,0.6666666666666666
164.08373,C10H12O2,9420307.99999999,10,12,2,0,0,0,0,0,0,5.0,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,-0.7999999999999998,0.0,3.0,0.5
164.120115,C11H16O1,966052.0,11,16,1,0,0,0,0,0,0,4.0,0.09090909090909091,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.2727272727272725,0.0,3.0,0.36363636363636365
165.042594,C8H7O3N1,1732779.0,8,7,3,1,0,0,0,0,0,6.0,0.375,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.25,0.0,3.0,0.75
165.078979,C9H11O2N1,2548667.0,9,11,2,1,0,0,0,0,0,5.0,0.2222222222222222,1.2222222222222223,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,-0.44444444444444464,0.0,3.0,0.5555555555555556
166.008851,C8H6O2S1,2297804.0,8,6,2,0,1,0,0,0,0,6.0,0.25,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,4.0,0.75
166.02661,C8H6O4,219358544.0,8,6,4,0,0,0,0,0,0,6.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.25,0.0,2.0,0.75
166.062995,C9H10O3,12884835.0,9,10,3,0,0,0,0,0,0,5.0,0.3333333333333333,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,-0.44444444444444464,0.0,2.0,0.5555555555555556
166.09938,C10H14O2,2574451.0,10,14,2,0,0,0,0,0,0,4.0,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,-1.0,0.0,2.0,0.4
166.135765,C11H18O1,1086723.0,11,18,1,0,0,0,0,0,0,3.0,0.09090909090909091,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,-1.4545454545454541,0.0,2.0,0.2727272727272727
167.0041,C7H5O2N1S1,992000.0,7,5,2,1,1,0,0,0,0,6.0,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.5714285714285716,0.0,4.0,0.8571428571428571
167.021859,C7H5O4N1,1665928.0,7,5,4,1,0,0,0,0,0,6.0,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8571428571428572,0.0,2.0,0.8571428571428571
167.058244,C8H9O3N1,1878296.0,8,9,3,1,0,0,0,0,0,5.0,0.375,1.125,0.125,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,2.0,0.625
168.024501,C8H8O2S1,3196871.0,8,8,2,0,1,0,0,0,0,5.0,0.25,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.6923076923076923,-0.25,0.0,3.0,0.625
168.04226,C8H8O4,3849679.0,8,8,4,0,0,0,0,0,0,5.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.625
168.060886,C9H12O1S1,1022488.0,9,12,1,0,1,0,0,0,0,4.0,0.1111111111111111,1.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4666666666666667,-0.8888888888888893,0.0,3.0,0.4444444444444444
