molecular weight,molecular formula,strength
220.07356,C12H12O4,6.10366057888502e-05
220.084793,C11H12O3N2,3.52435664336133e-05
220.109945,C13H16O3,7.18845137096415e-05
220.14633,C14H20O2,3.00357825751319e-05
222.01644,C10H6O6,8.72875091258706e-05
222.05282499999998,C11H10O5,7.56059383648655e-05
222.08921,C12H14O4,9.4636596009989e-05
222.125595,C13H18O3,4.76803623897054e-05
223.995705,C9H4O7,2.96049801066386e-05
224.03209,C10H8O6,7.80087483987278e-05
224.06847499999998,C11H12O5,9.1696393477141e-05
224.10486,C12H16O4,9.72954849777742e-05
224.141245,C13H20O3,3.3327758494679e-05
225.027339,C9H7O6N1,3.9043376161816e-05
226.04774,C10H10O6,6.50826503162237e-05
226.01135499999998,C9H6O7,4.27412090655315e-05
226.062995,C14H10O3,2.77153662405491e-05
226.08412500000003,C11H14O5,9.75314024928591e-05
226.12051,C12H18O4,3.5710301965407e-05
228.027005,C9H8O7,4.73379468453874e-05
228.09977500000002,C11H16O5,4.70291511898486e-05
228.06339,C10H12O6,7.3945723067483e-05
228.20893,C14H28O2,3.36391038994058e-05
228.13616,C12H20O4,3.53004757840489e-05
230.021525,C12H6O5,3.62350245766745e-05
230.042655,C9H10O7,4.06092507392385e-05
230.05791,C13H10O4,5.59318764838941e-05
230.07904000000002,C10H14O6,4.13632930609908e-05
230.09429500000002,C14H14O3,3.02804007807453e-05
230.13068,C15H18O2,3.18823267088017e-05
231.053159,C12H9O4N1,3.11111721528076e-05
232.037175,C12H8O5,7.47535466968525e-05
232.109945,C14H16O3,4.06505198755821e-05
232.07356,C13H12O4,5.82269136139294e-05
234.01644000000002,C11H6O6,6.41817608414884e-05
234.05282499999998,C12H10O5,8.63347703699649e-05
234.08921,C13H14O4,9.3172041105201e-05
234.125595,C14H18O3,8.35765200420659e-05
234.140199,C10H22O2N2S1,2.76634512441933e-05
234.16198,C15H22O2,2.72800951394581e-05
235.995705,C10H4O7,4.34822792097134e-05
235.120844,C13H17O3N1,2.72964450775509e-05
236.06847499999998,C12H12O5,0.000111226210526466
236.03209,C11H8O6,9.11996392487204e-05
236.10486,C13H16O4,0.000146245504175822
236.141245,C14H20O3,6.83347896904659e-05
238.01135499999998,C10H6O7,5.98341098998437e-05
238.062995,C15H10O3,3.31128172667292e-05
238.08412500000003,C12H14O5,0.000150464156208801
238.12051,C13H18O4,0.000155255726369917
238.131743,C12H18O3N2,3.42978460594934e-05
239.042989,C10H9O6N1,2.73588482174742e-05
240.027005,C10H8O7,9.10505577794385e-05
240.06339,C11H12O6,0.000113741892962531
240.09977500000002,C12H16O5,0.000150322369125083
240.13616,C13H20O4,5.51847999717795e-05
242.042655,C10H10O7,7.60907455726058e-05
242.05791,C14H10O4,5.45169628300518e-05
242.11542500000002,C12H18O5,9.28203202906501e-05
242.15180999999998,C13H22O4,3.00570874381933e-05
242.22458,C15H30O2,4.28837058732502e-05
244.00079,C12H4O6,3.77325290753521e-05
244.02192000000002,C9H8O8,3.86277144720067e-05
244.037175,C13H8O5,7.29334989258796e-05
244.058305,C10H12O7,7.63386889665934e-05
244.07356,C14H12O4,5.52090357321035e-05
244.09469,C11H16O6,6.77525400060215e-05
244.109945,C15H16O3,2.92950935790245e-05
244.16746,C13H24O4,4.08430127962469e-05
245.12632399999998,C11H19O5N1,2.87595673913002e-05
246.01644000000002,C12H6O6,6.03010557202302e-05
246.03757000000002,C9H10O8,3.17827550600951e-05
246.05282499999998,C13H10O5,9.58182996143791e-05
246.05619600000003,C10H14O5S1,8.38941215324296e-05
246.073955,C10H14O7,3.59417508478942e-05
246.08921,C14H14O4,9.31269342020382e-05
246.125595,C15H18O3,6.05308617230859e-05
248.03209,C12H8O6,0.000124745309297723
248.06847499999998,C13H12O5,0.000112740682685978
248.10486,C14H16O4,0.000131232948961299
248.141245,C15H20O3,6.39813163834071e-05
249.063724,C12H11O5N1,3.32034516502403e-05
250.011355,C11H6O7,0.000101103246243393
250.04774,C12H10O6,0.000146081781363264
250.08412500000003,C13H14O5,0.000185246257468478
250.12051,C14H18O4,0.000210548509534116
250.156895,C15H22O3,5.87103802318904e-05
251.152144,C14H21O3N1,4.51262234272253e-05
251.99062,C10H4O8,3.50330938382612e-05
252.027005,C11H8O7,0.000128091999680518
252.078645,C16H12O3,2.87083884050194e-05
252.09977500000002,C13H16O5,0.000285341406483903
252.06339,C12H12O6,0.000179234514033521
252.13616,C14H20O4,0.000121902076092245
252.172545,C15H24O3,2.79420967727346e-05
254.00627,C10H6O8,4.31729972618037e-05
254.021525,C14H6O5,3.55018008256127e-05
254.05791,C15H10O4,3.43783340184004e-05
254.11542500000002,C13H18O5,0.000315236926567615
254.07904000000002,C12H14O6,0.000271900337923624
254.15180999999998,C14H22O4,6.50846612008926e-05
254.22458,C16H30O2,7.17337762176911e-05
256.02192,C10H8O8,6.18842659635245e-05
255.03202900000002,C17H5O2N1,3.21594345020079e-05
256.037175,C14H8O5,4.84528443924417e-05
256.07356,C15H12O4,6.09022445210667e-05
256.076931,C12H16O4S1,3.19463727283565e-05
256.09469,C12H16O6,0.000325590143716802
256.131075,C13H20O5,0.000146969659231318
256.16746,C14H24O4,3.15501233042732e-05
257.047679,C17H7O2N1,4.69137816106054e-05
256.24023,C16H32O2,0.00027471838907011
257.199094,C14H27O3N1,6.16924696238234e-05
258.03757,C10H10O8,7.79439795121351e-05
258.01644,C13H6O6,5.91019375917461e-05
258.052825,C14H10O5,0.000100365908721734
258.073955,C11H14O7,0.000183539436961709
258.08921000000004,C15H14O4,8.04207717015637e-05
258.125595,C16H18O3,6.02199106094706e-05
258.18311,C14H26O4,2.88285157636755e-05
259.04807400000004,C13H9O5N1,2.87752601775404e-05
260.03209000000004,C13H8O6,8.90774593419941e-05
260.05322,C10H12O8,5.69388039815656e-05
260.068475,C14H12O5,0.000101459553977875
260.089605,C11H16O7,6.5162231405574e-05
260.10486000000003,C15H16O4,0.00011246888467974
260.12599,C12H20O6,3.11664386236117e-05
260.141245,C16H20O3,4.92547536551377e-05
260.173608,C12H24O4N2,2.94643496101813e-05
261.06372400000004,C13H11O5N1,3.23451456155539e-05
261.048469,C9H11O8N1,2.91486275741161e-05
261.10010900000003,C14H15O4N1,3.42229044622224e-05
262.04774,C13H10O6,0.000147019445055671
262.011355,C12H6O7,7.98883078414725e-05
262.08412500000003,C14H14O5,0.000176520713456932
262.12051,C15H18O4,0.000150626919579654
262.14164,C12H22O6,2.95748825517893e-05
262.15689499999996,C16H22O3,4.33228410272345e-05
263.07937400000003,C13H13O5N1,3.41517480596224e-05
264.02700500000003,C12H8O7,0.000159309788149892
264.06339,C13H12O6,0.000205391891518878
264.04226,C16H8O4,3.23830895635232e-05
264.099775,C14H16O5,0.000340730554395768
264.13616,C15H20O4,0.000189296152905708
265.058639,C12H11O6N1,3.91205783614599e-05
266.00627000000003,C11H6O8,7.05133795122197e-05
266.04265499999997,C12H10O7,0.000226510780606023
266.05791,C16H10O4,3.84153361362821e-05
266.069143,C15H10O3N2,3.06902663912146e-05
266.115425,C14H18O5,0.000495142418928718
266.07904,C13H14O6,0.000382844656591396
266.15181,C15H22O4,0.000152059405474035
266.188195,C16H26O3,2.94934220081405e-05
267.032029,C18H5O2N1,4.31941838375316e-05
267.074289,C12H13O6N1,3.6687342196822e-05
267.110674,C13H17O5N1,2.93931406354331e-05
268.02192,C11H8O8,0.000159772607056644
268.03064900000004,C14H8O2N2S1,2.97571239035535e-05
268.037175,C15H8O5,6.09068051549238e-05
268.058305,C12H12O7,0.000254251342048601
268.07356,C16H12O4,5.94401210781333e-05
268.09469,C13H16O6,0.000690467558933996
268.16746,C15H24O4,5.76778106689303e-05
268.131075,C14H20O5,0.000401272245981385
270.01644,C14H6O6,2.98602967444124e-05
270.073955,C12H14O7,0.000463304252824412
270.052825,C15H10O5,8.53363989894143e-05
270.08921000000004,C16H14O4,6.01693493459313e-05
270.092581,C13H18O4S1,3.46655750931737e-05
270.125595,C17H18O3,4.04395215587479e-05
270.11034,C13H18O6,0.000656029805245083
270.146725,C14H22O5,0.000136371653017035
272.03209000000004,C14H8O6,9.25925251724634e-05
272.05322,C11H12O8,0.000125888937523773
272.068475,C15H12O5,0.00010136773672103
272.07184600000005,C12H16O5S1,4.86105608370667e-05
272.089605,C12H16O7,0.000384507171920263
272.10486000000003,C16H16O4,7.21092990723433e-05
272.12599,C13H20O6,0.000205994315765198
272.141245,C17H20O3,3.01999128218383e-05
272.162375,C14H24O5,3.581225250382e-05
274.011355,C13H6O7,4.77911319059804e-05
274.06887,C11H14O8,0.000108650779843961
274.04774,C14H10O6,0.000110830881114976
274.08412500000003,C15H14O5,0.000112796093730189
274.105255,C12H18O7,0.000114492031802279
274.12051,C16H18O4,9.11551632113361e-05
274.15689499999996,C17H22O3,5.12914512488771e-05
276.02700500000003,C13H8O7,0.000147883744315254
276.048135,C10H12O9,4.16427403147923e-05
276.06339,C14H12O6,0.000178838501184104
276.074623,C13H12O5N2,3.11924486939377e-05
276.08452,C11H16O8,3.92743256088952e-05
276.099775,C15H16O5,0.000224220737830067
276.13616,C16H20O4,0.000130065558124259
276.17591600000003,C14H28O3S1,8.50607500733209e-05
276.172545,C17H24O3,3.34340199492451e-05
277.058639,C13H11O6N1,4.36422825427855e-05
278.00627000000003,C12H6O8,9.19115318506466e-05
278.05791,C17H10O4,2.93165693015676e-05
277.095024,C14H15O5N1,3.80169181110851e-05
278.07904,C14H14O6,0.000384337705600513
278.115425,C15H18O5,0.000457767406747257
278.15181,C16H22O4,0.000333734410628646
279.032029,C19H5O2N1,6.63347085979536e-05
279.037904,C12H9O7N1,3.55956026810534e-05
279.074289,C13H13O6N1,5.80715234868626e-05
280.037175,C16H8O5,6.43369275369254e-05
280.058305,C13H12O7,0.00031921358900239
280.069538,C12H12O6N2,3.66867507601547e-05
280.07356,C17H12O4,4.9936640703474e-05
280.09469,C14H16O6,0.000727597690049103
280.131075,C15H20O5,0.000652015185719301
280.16746,C16H24O4,7.19554072515004e-05
281.03242400000005,C15H7O5N1,3.01194774350795e-05
280.24023,C18H32O2,4.03689171637041e-05
281.047679,C19H7O2N1,3.94395861567882e-05
281.053554,C12H11O7N1,4.92172039982799e-05
281.089939,C13H15O6N1,4.76697559588043e-05
281.126324,C14H19O5N1,2.94539797539472e-05
282.03757,C12H10O8,0.000238800545406613
282.052825,C16H10O5,6.84164210935964e-05
282.073955,C13H14O7,0.000686052655071756
282.08921000000004,C17H14O4,4.62371254910158e-05
282.11034,C14H18O6,0.00118778472991765
282.125595,C18H18O3,3.12042905703217e-05
282.146725,C15H22O5,0.000434756656334688
282.25588,C18H34O2,0.000103275369690917
283.04807400000004,C15H9O5N1,5.45211948879826e-05
283.069204,C12H13O7N1,6.15466739138046e-05
283.10558900000007,C13H17O6N1,4.23147963714136e-05
284.03209000000004,C15H8O6,5.88755487785239e-05
284.05322,C12H12O8,0.000324195982918465
284.068475,C16H12O5,5.94814559296621e-05
284.089605,C13H16O7,0.00114171754389572
284.10486000000003,C17H16O4,4.8418856498625e-05
284.108231,C14H20O4S1,3.69253494547982e-05
284.12599,C14H20O6,0.000796965640739196
284.27153,C18H36O2,0.000146222779864759
284.162375,C15H24O5,0.000117555437164453
285.048469,C11H11O8N1,3.01895692516783e-05
285.063073,C7H15O7N3S1,3.18719962816788e-05
285.9961,C10H6O10,3.07550615638814e-05
286.011355,C14H6O7,3.71008352855177e-05
286.032485,C11H10O9,0.000109494102816408
286.04774,C15H10O6,0.00010752927134927
286.08412500000003,C16H14O5,9.61705987225603e-05
286.06887,C12H14O8,0.000500893601654118
286.087496,C13H18O5S1,4.66299840115397e-05
286.105255,C13H18O7,0.000793750170438329
286.12051,C17H18O4,7.13803599513605e-05
286.14164,C14H22O6,0.00017304578646162
286.09535800000003,C15H14O4N2,3.2808201096973e-05
288.01175,C10H8O10,3.15032683771825e-05
288.02700500000003,C14H8O7,0.000116937740709079
286.15689499999996,C18H22O3,3.42150580691023e-05
286.178025,C15H26O5,3.53793734354725e-05
288.048135,C11H12O9,0.000101272239413809
288.06339,C15H12O6,0.000157501831973007
288.08452,C12H16O8,0.00036115554369871
288.099775,C16H16O5,0.000128943221618233
288.120905,C13H20O7,0.000198146831773027
288.13616,C17H20O4,0.000101811222220278
288.15729,C14H24O6,3.73722127145692e-05
288.172545,C18H24O3,3.98890648809324e-05
289.058639,C14H11O6N1,5.65301738165792e-05
289.095024,C15H15O5N1,3.9855392420005e-05
290.00627000000003,C13H6O8,5.38722705765729e-05
290.04265499999997,C14H10O7,0.000209519738308864
290.06378500000005,C11H14O9,7.36162665576984e-05
290.115425,C16H18O5,0.000236975529567634
290.10017,C12H18O8,7.65504758656507e-05
290.07904,C15H14O6,0.000252748593478139
291.037904,C13H9O7N1,3.46475822754494e-05
290.15181,C17H22O4,9.95379105304899e-05
291.074289,C14H13O6N1,5.92230112490699e-05
291.110674,C15H17O5N1,3.58593702916518e-05
292.02192,C13H8O8,0.000198821095859873
292.058305,C14H12O7,0.000339220130291668
292.09469,C15H16O6,0.000537544379921861
292.131075,C16H20O5,0.00033049954120509
292.16746,C17H24O4,0.000108192810717881
293.053554,C13H11O7N1,4.25891572698759e-05
292.170831,C14H28O4S1,4.37536829248389e-05
293.089939,C14H15O6N1,6.20907430756127e-05
293.126324,C15H19O5N1,4.15129922530141e-05
294.001185,C12H6O9,8.33347538754928e-05
294.03757,C13H10O8,0.000301981306260141
294.052825,C17H10O5,6.4816267241252e-05
294.07732599999997,C11H18O7S1,3.67824452129309e-05
294.073955,C14H14O7,0.000631660248803847
294.085188,C13H14O6N2,3.05579685802483e-05
294.08921000000004,C18H14O4,3.61903645367715e-05
294.11034,C15H18O6,0.00111422746245328
294.18311,C17H26O4,0.000124518973056649
294.146725,C16H22O5,0.00038908531230269
295.026944,C19H5O3N1,7.02335642533808e-05
295.069204,C13H13O7N1,7.00723649039369e-05
295.10558900000007,C14H17O6N1,7.09474283108648e-05
295.032819,C12H9O8N1,3.04099911260789e-05
296.02219299999996,C18H4O3N2,2.99931465629349e-05
296.03209000000004,C16H8O6,6.55303021582177e-05
296.05322,C13H12O8,0.000431304742797254
296.064453,C12H12O7N2,3.37685496713318e-05
296.068475,C17H12O5,5.99049245834803e-05
296.089605,C14H16O7,0.00135584810932016
296.10486000000003,C18H16O4,4.05922830784043e-05
296.12599,C15H20O6,0.00150529116983734
296.162375,C16H24O5,0.00019540547024774
297.048469,C12H11O8N1,3.62990443101552e-05
297.084854,C13H15O7N1,5.34386686411875e-05
297.04259400000007,C19H7O3N1,4.43135237311096e-05
297.121239,C14H19O6N1,4.55522681163057e-05
298.06887,C13H14O8,0.000913132371465689
298.011355,C15H6O7,3.06870200610627e-05
298.04774,C16H10O6,9.86256391856676e-05
298.08412500000003,C17H14O5,6.21534485053882e-05
298.105255,C14H18O7,0.00187094497053928
298.14164,C15H22O6,0.000837334794477567
298.160266,C16H26O3S1,0.000499258187267653
298.178025,C16H26O5,5.40117313427326e-05
299.064119,C12H13O8N1,5.58080427887894e-05
299.13688900000005,C14H21O6N1,3.17313526421844e-05
299.10050400000006,C13H17O7N1,4.44628154889842e-05
300.02700500000003,C15H8O7,0.000100362438959953
300.048135,C12H12O9,0.000324419204259758
300.08452,C13H16O8,0.00122753663406391
300.06339,C16H12O6,0.000124291861376389
300.099775,C17H16O5,9.43604870875988e-05
300.120905,C14H20O7,0.000953845399625491
300.10314600000004,C14H20O5S1,5.61250002703375e-05
300.13616,C18H20O4,6.41868603398647e-05
300.15729,C15H24O6,0.000144022648605277
300.266445,C18H36O3,3.12885505808626e-05
300.172545,C19H24O3,3.72903578798088e-05
301.058639,C15H11O6N1,5.06542110974067e-05
302.00627000000003,C14H6O8,0.00043759197743186
301.07976900000006,C12H15O8N1,3.6899799390769e-05
302.04265499999997,C15H10O7,0.00016917650263956
302.0274,C11H10O10,4.12940161126893e-05
302.06378500000005,C12H14O9,0.000375252738954703
302.07904,C16H14O6,0.000163739543644001
302.082411,C13H18O6S1,4.88042366310663e-05
302.090273,C15H14O5N2,3.90738154356286e-05
302.10017,C13H18O8,0.000626980223598192
302.115425,C17H18O5,0.000107752571548785
302.136555,C14H22O7,0.000158787234139738
302.15181,C18H22O4,7.704059286036e-05
302.17294000000004,C15H26O6,3.11473680768491e-05
303.037904,C14H9O7N1,3.79231425417185e-05
303.074289,C15H13O6N1,5.04397693048649e-05
303.09541900000005,C12H17O8N1,3.8879101341702e-05
304.02192,C14H8O8,0.000154655444438637
304.04305,C11H12O10,3.46666133931009e-05
304.058305,C15H12O7,0.000262108144454041
304.06167600000003,C12H16O7S1,3.47946002879141e-05
304.069538,C14H12O6N2,4.05414326680498e-05
304.079435,C12H16O9,0.000182541814734271
304.09469,C16H16O6,0.00028590295588499
304.09806100000003,C13H20O6S1,4.46599216156544e-05
304.105923,C15H16O5N2,3.70828556108304e-05
304.11582,C13H20O8,0.000129085021844988
304.131075,C17H20O5,0.000210858803495879
304.16746,C18H24O4,9.84539254065821e-05
304.207216,C16H32O3S1,0.000109866983920613
305.053554,C14H11O7N1,5.11537122205713e-05
306.001185,C13H6O9,5.83203606073697e-05
305.089939,C15H15O6N1,6.36568805137763e-05
306.04880299999996,C13H10O7N2,3.51586755572939e-05
306.03757,C14H10O8,0.000308311702628426
306.052825,C18H10O5,4.58851023866128e-05
306.073955,C15H14O7,0.000442465967578329
306.07732599999997,C12H18O7S1,3.37188164191267e-05
306.085188,C14H14O6N2,4.20227580881163e-05
306.08921000000004,C19H14O4,3.56973035017625e-05
306.09508500000004,C12H18O9,3.80525751706074e-05
306.11034,C16H18O6,0.000571667541875896
306.146725,C17H22O5,0.000314880198255947
306.18311,C18H26O4,8.06761803405969e-05
307.026944,C20H5O3N1,6.09520829175682e-05
307.069204,C14H13O7N1,5.19890310834536e-05
307.10558900000007,C15H17O6N1,5.64305890248355e-05
308.016835,C13H8O9,0.000179501330828715
308.03209000000004,C17H8O6,4.61280119974094e-05
308.043323,C16H8O5N2,3.06508504230954e-05
308.05322,C14H12O8,0.000451631869046306
308.064453,C13H12O7N2,3.48500376181998e-05
308.068475,C18H12O5,5.40553005105603e-05
308.089605,C15H16O7,0.000965314960055809
308.100838,C14H16O6N2,3.84840873631015e-05
308.12599,C16H20O6,0.000880688416497578
308.162375,C17H24O5,0.000285931949424727
308.14059399999996,C12H24O5N2S1,3.22127163742171e-05
308.19876,C18H28O4,4.48910156361412e-05
309.04259400000007,C20H7O3N1,5.39545854176301e-05
309.048469,C13H11O8N1,6.04281488885239e-05
309.084854,C14H15O7N1,8.39269002668375e-05
309.06372400000004,C17H11O5N1,3.02947529772062e-05
309.121239,C15H19O6N1,7.69287587580838e-05
310.032485,C13H10O9,0.00033428812677965
310.04774,C17H10O6,8.82674013963259e-05
310.06887,C14H14O8,0.000913863965480157
310.080103,C13H14O7N2,3.95479767833567e-05
310.105255,C15H18O7,0.00217939102129245
310.08412500000003,C18H14O5,6.0906594866331e-05
310.14164,C16H22O6,0.000891900268257378
310.126385,C12H22O9,3.91849266708669e-05
310.15689499999996,C20H22O3,0.000549947516560063
310.160266,C17H26O3S1,3.20387157066845e-05
310.178025,C17H26O5,0.000150554133440459
311.04298900000003,C16H9O6N1,3.98913254833054e-05
311.064119,C13H13O8N1,8.18146039239744e-05
311.07937400000003,C17H13O5N1,3.15271492755062e-05
311.10050400000006,C14H17O7N1,7.90424219768003e-05
311.13688900000005,C15H21O6N1,5.84512258272973e-05
311.148122,C14H21O5N3,3.14266970433171e-05
312.02700500000003,C16H8O7,8.55898756020008e-05
312.01175,C12H8O10,6.63172415017114e-05
312.048135,C13H12O9,0.000477393010250617
312.06339,C17H12O6,0.000120635981046944
312.08452,C14H16O8,0.00192617054021199
312.095753,C13H16O7N2,4.40978990652331e-05
312.099775,C18H16O5,6.91441510551704e-05
312.120905,C15H20O7,0.00237751420874182
312.13616,C19H20O4,4.18506237318451e-05
312.15729,C16H24O6,0.000413116120106946
312.13953100000003,C16H24O4S1,3.37351926432936e-05
312.172545,C20H24O3,4.50809193785068e-05
312.17591600000003,C17H28O3S1,0.00191023655295582
313.03750900000006,C19H7O4N1,4.98514212512283e-05
312.193675,C17H28O5,4.25643432159216e-05
313.043384,C12H11O9N1,4.57600858181733e-05
313.058639,C16H11O6N1,4.23552112103488e-05
313.07976900000006,C13H15O8N1,7.53151486700881e-05
313.116154,C14H19O7N1,6.41179645396376e-05
314.00627000000003,C15H6O8,3.02830293881557e-05
314.0274,C12H10O10,0.000118281392816025
314.06378500000005,C13H14O9,0.000941886182206761
314.04265499999997,C16H10O7,0.00012501073293099
314.07904,C17H14O6,0.00011553623295303
314.082411,C14H18O6S1,4.31162324847757e-05
314.10017,C14H18O8,0.00215874741071118
314.115425,C18H18O5,9.69099734149624e-05
314.118796,C15H22O5S1,7.37210559921147e-05
314.136555,C15H22O7,0.000990337199717052
314.15181,C19H22O4,5.64809925719303e-05
314.17294000000004,C16H26O6,9.51069590200091e-05
315.037904,C15H9O7N1,3.84261002836277e-05
315.09541900000005,C13H17O8N1,5.11447749553758e-05
315.074289,C16H13O6N1,4.34800186073404e-05
316.04305,C12H12O10,0.00018478074423913
316.02192,C15H8O8,0.000107367480563159
316.058305,C16H12O7,0.00015361104614233
316.06167600000003,C13H16O7S1,3.46920320267596e-05
316.079435,C13H16O9,0.000888497483392445
316.09469,C17H16O6,0.000142360028132114
316.09806100000003,C14H20O6S1,6.60639883207547e-05
316.11582,C14H20O8,0.000795688137537734
316.131075,C18H20O5,0.000144890483341826
316.134446,C15H24O5S1,3.25795779674519e-05
316.16746,C19H24O4,6.32516675384235e-05
316.152205,C15H24O7,0.000145428966712887
316.18859,C16H28O6,3.25395837057024e-05
317.053554,C15H11O7N1,6.72956091798686e-05
317.126324,C17H19O5N1,4.67854267107547e-05
318.001185,C14H6O9,5.46245911604714e-05
318.022315,C11H10O11,3.08436324905754e-05
318.05870000000004,C12H14O10,0.000157824559247821
318.073955,C16H14O7,0.000289233164899322
318.07732599999997,C13H18O7S1,5.08163961746295e-05
318.085188,C15H14O6N2,3.16246706104326e-05
318.09508500000004,C13H18O9,0.000311628216598149
318.11034,C17H18O6,0.000284711381859774
318.11371099999997,C14H22O6S1,4.51371847201268e-05
318.13147,C14H22O8,0.000130262138529447
318.146725,C18H22O5,0.000212143574796831
318.18311,C19H26O4,7.13413382743529e-05
319.026944,C21H5O3N1,3.21294815205662e-05
319.069204,C15H13O7N1,7.31242832517277e-05
319.10558900000007,C16H17O6N1,3.14974985839166e-05
320.016835,C14H8O9,0.000116709709016226
320.05322,C15H12O8,0.000291508566332001
320.068475,C19H12O5,4.4465023519209e-05
320.07435,C12H16O10,5.44243307049087e-05
320.092976,C13H20O7S1,6.47605670502253e-05
320.089605,C16H16O7,0.000396377253261706
320.12599,C17H20O6,0.000407467295354108
320.110735,C13H20O9,3.38465930253471e-05
320.162375,C18H24O5,0.000188955840247318
320.19876000000005,C19H28O4,5.28371381213877e-05
321.04259400000007,C21H7O3N1,5.78363945540007e-05
321.048469,C14H11O8N1,7.81721820644705e-05
321.084854,C15H15O7N1,7.28698077683252e-05
321.059702,C13H11O7N3,3.71171983666475e-05
321.121239,C16H19O6N1,4.34498684803429e-05
321.19738000000007,C15H31O4N1S1,8.02997111872769e-05
322.04774,C18H10O6,5.94587710477102e-05
322.07224099999996,C12H18O8S1,6.02664632467091e-05
322.06887,C15H14O8,0.000606451535732909
322.032485,C14H10O9,0.000322100693665548
322.08412500000003,C19H14O5,3.77101464832524e-05
322.14164,C17H22O6,0.000761708970697642
322.105255,C16H18O7,0.00107093051320904
322.080103,C14H14O7N2,3.86522130930718e-05
322.178025,C18H26O5,0.000221324748473862
323.02185900000006,C20H5O4N1,3.81409752378198e-05
