molecular weight,molecular formula,strength
216.078645,C13H12O3,5.27949211594437e-05
216.089878,C12H12O2N2,4.69555409495713e-05
216.11503000000002,C14H16O2,3.82760352929745e-05
218.05791,C12H10O4,7.49390198444115e-05
218.021525,C11H6O5,4.73921028830126e-05
218.061281,C9H14O4S1,3.9261614053761e-05
218.09429500000002,C13H14O3,5.98039262917477e-05
220.037175,C11H8O5,9.54751639878831e-05
219.064392,C10H9O3N3,0.000162955415539874
220.07356,C12H12O4,7.39854286713391e-05
220.109945,C13H16O3,4.49375209538163e-05
222.01644,C10H6O6,8.18309440119252e-05
222.05282499999998,C11H10O5,7.94051339870221e-05
222.08921,C12H14O4,0.000106191419585775
222.125595,C13H18O3,4.42534454227892e-05
224.06847499999998,C11H12O5,8.53259217613945e-05
224.03209,C10H8O6,0.000115692899057177
224.10486,C12H16O4,4.71985789176004e-05
226.01135499999998,C9H6O7,6.65009349115502e-05
226.04774,C10H10O6,8.48528778055162e-05
226.08412500000003,C11H14O5,6.20151881754219e-05
228.027005,C9H8O7,4.7956032207158e-05
228.06339,C10H12O6,7.46171318144862e-05
228.078645,C14H12O3,5.83359950178116e-05
228.20893,C14H28O2,7.85089549863726e-05
230.021525,C12H6O5,5.64755999251841e-05
230.042655,C9H10O7,6.10108042484307e-05
230.05791,C13H10O4,6.12035760071947e-05
230.11542500000002,C11H18O5,4.39024093852467e-05
230.13068,C15H18O2,4.01090876739404e-05
230.09429500000002,C14H14O3,5.80460005497695e-05
230.15180999999998,C12H22O4,3.85784787810441e-05
232.037175,C12H8O5,0.000112318048709423
232.00079,C11H4O6,5.12937423516578e-05
232.07356,C13H12O4,7.01083111394248e-05
234.01644000000002,C11H6O6,0.000102870596480527
234.05282499999998,C12H10O5,0.000110169295198214
234.125595,C14H18O3,5.39316934565157e-05
234.08921,C13H14O4,6.06613478448494e-05
236.03209,C11H8O6,0.000151135033413441
234.16198,C15H22O2,6.47254451443367e-05
236.06847499999998,C12H12O5,0.000113931983293773
236.10486,C13H16O4,9.25192363276705e-05
236.141245,C14H20O3,5.28224707279336e-05
238.01135499999998,C10H6O7,7.13237266415647e-05
238.04774,C11H10O6,0.000144729937388634
238.08412500000003,C12H14O5,0.000120659813580984
238.12051,C13H18O4,6.75893967366424e-05
240.027005,C10H8O7,9.73269275092226e-05
240.06339,C11H12O6,9.28213789330808e-05
240.09977500000002,C12H16O5,7.78595561818269e-05
240.13616,C13H20O4,5.24703439907512e-05
242.042655,C10H10O7,9.17876025313118e-05
242.05791,C14H10O4,7.33978424481082e-05
242.07904000000002,C11H14O6,8.75516260127139e-05
242.09429500000002,C15H14O3,4.76138722080642e-05
242.11542500000002,C12H18O5,4.14039173929626e-05
242.13068,C16H18O2,4.51350504196301e-05
242.22458,C15H30O2,7.50174938029835e-05
243.05652999999998,C10H13O4N1S1,4.01256174150343e-05
243.183444,C13H25O3N1,4.58560216867507e-05
244.02192000000002,C9H8O8,4.01280620866409e-05
244.037175,C13H8O5,9.85909731711678e-05
244.058305,C10H12O7,5.91635727721465e-05
244.07356,C14H12O4,7.906534343887e-05
244.109945,C15H16O3,7.80259442924058e-05
246.01644000000002,C12H6O6,8.90256689656665e-05
246.05282499999998,C13H10O5,0.00010181242977819
246.08921,C14H14O4,7.57203368898829e-05
246.125595,C15H18O3,7.00015918212133e-05
248.03209,C12H8O6,0.00017065912112211
248.10486,C14H16O4,0.000100758926757073
248.06847499999998,C13H12O5,0.000106650980237484
250.011355,C11H6O7,0.000114318956003932
248.141245,C15H20O3,5.66716437828678e-05
250.04774,C12H10O6,0.000145380088399828
250.062995,C16H10O3,4.01050445632064e-05
250.08412500000003,C13H14O5,0.000127048342254366
250.12051,C14H18O4,0.000106675408148384
250.156895,C15H22O3,6.22896307710127e-05
251.152144,C14H21O3N1,5.10170055257899e-05
252.027005,C11H8O7,0.00017139951812592
252.038238,C10H8O6N2,4.39024281904129e-05
