reasult,count
-147.84622,1.0
-268.276615,2.0
-192.066761,1.0
-0.995249,2.0
550.286529,1.0
371.350708,1.0
19.165273,38.0
162.077977,3.0
9.264926,8.0
81.248804,2.0
8.22927,1.0
-57.076475,1.0
-73.698949,1.0
-223.944065,1.0
356.5321,1.0
298.254166,1.0
-82.709649,1.0
163.204847,1.0
-15.959866,5.0
391.869308,1.0
10.00548,1.0
183.145723,1.0
41.326659,4.0
222.390187,30.0
113.384174,2.0
-94.791148,1.0
368.110735,1.0
23.139058,1.0
9.139649,1.0
370.414961,2.0
169.233353,9.0
215.281093,1.0
245.368919,1.0
172.128571,4.0
92.243189,5.0
-3.643165,1.0
222.248018,1.0
172.272377,1.0
311.397459,1.0
15.05381,1.0
191.163377,1.0
87.198699,1.0
255.306518,2.0
617.910522,1.0
112.521197,1.0
99.249003,59.0
-78.907423,1.0
-58.871311,1.0
-143.113255,1.0
158.127309,1.0
77.168067,1.0
181.286846,1.0
-46.772053,1.0
138.412437,1.0
-55.782753,1.0
-88.783954,1.0
31.145996,1.0
-86.733087,1.0
-372.32396,2.0
188.181001,3.0
96.13616,2.0
99.179604,1.0
-319.893292,1.0
196.280637,12.0
82.049258,1.0
-79.93819,2.0
149.297016,6.0
67.256487,2.0
-182.003766,1.0
-214.603865,1.0
186.08921,1.0
560.292009,1.0
117.190169,2.0
86.235597,1.0
-19.56531,1.0
-80.631993,1.0
-64.143826,1.0
44.093627,2.0
-186.177235,1.0
-37.834592,2.0
108.296955,23.0
-235.90768,1.0
-121.99452,1.0
-344.36543,2.0
10.336967,1.0
188.002447,1.0
396.418727,1.0
483.870371,1.0
114.256531,1.0
819.363248,1.0
41.015316,3.0
220.295241,1.0
-19.824027,3.0
6.060869,5.0
213.110006,1.0
-27.985018,11.0
553.012874,1.0
-30.010565,3.0
141.495637,1.0
-180.245315,1.0
-9.974453,12.0
-37.917728,60.0
306.517101,2.0
217.385635,1.0
340.297745,1.0
344.31379,1.0
224.1565,1.0
358.367343,2.0
86.083062,28.0
94.183383,2.0
113.204452,1.0
38.280242,12.0
182.10955,2.0
-228.173412,1.0
-117.772782,6.0
312.32396,6.0
124.2191,76.0
43.175639,3.0
318.244647,1.0
89.055072,4.0
214.279969,1.0
60.140182,60.0
251.395606,1.0
80.168384,1.0
280.217113,2.0
170.046026,1.0
-27.817697,1.0
202.646125,1.0
172.233019,2.0
82.239045,1.0
206.354865,1.0
103.107107,5.0
305.423279,1.0
461.874788,1.0
-23.761427,2.0
175.410588,3.0
-214.569984,1.0
229.311998,23.0
75.05381,1.0
-40.671428,1.0
181.09252,1.0
81.373214,1.0
-129.711245,1.0
124.174853,3.0
144.259234,7.0
175.389458,1.0
66.949683,1.0
176.112253,1.0
73.269738,24.0
104.10486,7.0
171.215989,1.0
140.131348,1.0
-52.980267,10.0
121.241215,2.0
-85.728808,2.0
81.114028,6.0
380.412579,1.0
25.320511,1.0
215.380351,15.0
-380.742134,1.0
86.196239,2.0
134.527544,2.0
-167.83605,2.0
193.337619,2.0
362.110067,1.0
465.370576,2.0
110.094295,26.0
616.982637,1.0
141.322441,3.0
240.390855,3.0
-56.928431,1.0
22.125868,1.0
237.364701,38.0
340.331626,1.0
-189.848056,1.0
260.268159,1.0
90.159476,1.0
-113.795626,1.0
214.504623,1.0
-116.810547,1.0
38.15181,1.0
-75.946646,1.0
273.307186,2.0
334.406232,32.0
-88.845491,4.0
-101.02992,2.0
162.390187,1.0
72.956877,1.0
372.393575,1.0
121.269738,41.0
369.381809,1.0
569.007789,1.0
104.051367,1.0
-82.081621,3.0
55.147332,1.0
306.281032,1.0
-71.916213,1.0
209.406171,14.0
626.972393,1.0
298.490235,1.0
392.912175,1.0
-88.866621,2.0
-49.80944,1.0
51.145206,17.0
150.21362,17.0
-129.750785,1.0
197.319013,1.0
106.039878,1.0
392.520867,1.0
63.963936,1.0
147.340001,1.0
113.006803,1.0
250.501252,1.0
-54.788371,8.0
-5.064921,1.0
230.274884,1.0
234.186481,4.0
-4.978931,1.0
108.23944,9.0
165.368723,7.0
97.316489,5.0
241.431519,1.0
-181.698298,1.0
19.305924,1.0
128.298669,1.0
85.041531,10.0
368.448964,1.0
197.221742,1.0
72.045631,1.0
116.244525,2.0
-47.79379,3.0
86.286768,1.0
-130.939192,10.0
43.28229,2.0
626.988117,1.0
289.108292,1.0
-50.896386,1.0
-87.741087,1.0
-10.061611,1.0
323.317478,4.0
-327.032546,1.0
39.009563,1.0
328.368011,1.0
83.092125,1.0
-61.790814,1.0
18.447185,1.0
-162.11034,1.0
52.27074,16.0
123.111325,3.0
421.474646,7.0
259.287514,1.0
623.364445,1.0
658.330824,1.0
64.223122,91.0
-32.016318,1.0
415.489233,1.0
-49.691556,1.0
58.075746,1.0
67.960187,1.0
73.215594,1.0
520.894143,1.0
-83.879828,1.0
270.338547,22.0
-131.147136,1.0
210.32865,28.0
360.345957,1.0
779.274433,1.0
-210.965407,1.0
184.222471,1.0
-68.081226,1.0
129.259568,48.0
-100.681325,1.0
26.291475,4.0
3.010899,1.0
-42.824756,2.0
-239.84508,1.0
-24.987387,1.0
376.906027,1.0
258.252509,1.0
-18.906556,1.0
178.385102,1.0
88.951792,1.0
90.28639,20.0
172.140972,1.0
633.31241,1.0
151.052096,1.0
-151.026944,2.0
-15.79186,13.0
102.379423,2.0
38.275353,1.0
-268.168327,1.0
143.261299,1.0
574.904708,1.0
174.211633,1.0
212.067139,1.0
143.126992,1.0
42.154769,14.0
-118.053098,1.0
314.48515,1.0
-27.97966,1.0
-480.830949,1.0
295.478469,2.0
16.955814,1.0
-46.903458,1.0
218.180333,4.0
40.311147,1.0
392.384056,1.0
255.270133,3.0
148.14249,1.0
269.369786,17.0
-28.845491,1.0
-22.76466,1.0
213.223183,4.0
-94.808438,1.0
119.286451,13.0
722.346869,1.0
-150.944277,3.0
178.072892,1.0
58.317474,1.0
376.286512,1.0
-27.827594,1.0
315.469166,5.0
-64.743729,1.0
-68.858165,1.0
122.570455,1.0
-153.793912,2.0
170.282095,1.0
-73.754429,1.0
96.151415,69.0
368.495715,1.0
462.917655,1.0
-87.86463,1.0
-99.788705,1.0
-152.788766,8.0
-150.965407,1.0
88.174853,1.0
67.085977,1.0
26.055406,1.0
-46.958469,3.0
-179.84508,1.0
15.078311,1.0
21.159142,1.0
-350.354865,1.0
-324.67703,1.0
206.034793,1.0
179.156166,6.0
356.426967,14.0
68.091123,7.0
35.102673,1.0
201.138529,1.0
104.117611,1.0
-45.940572,3.0
96.307972,1.0
331.151871,1.0
-107.748676,1.0
369.479731,5.0
89.119113,21.0
62.10571,1.0
77.301507,1.0
-65.803488,5.0
46.35723,3.0
-58.902807,2.0
374.427635,1.0
639.35936,1.0
-19.976562,1.0
-8.066622,1.0
209.29049,1.0
374.354865,3.0
-59.025881,2.0
44.265439,1.0
134.129344,3.0
-129.703383,1.0
-100.881876,2.0
105.224519,18.0
-152.824284,1.0
-232.887751,1.0
407.328711,2.0
-49.889205,1.0
138.264609,1.0
296.277405,1.0
-230.81709,1.0
19.118991,2.0
-21.839677,4.0
134.108214,1.0
244.244252,3.0
341.099836,1.0
560.402332,1.0
-223.850165,1.0
187.243918,20.0
63.264258,14.0
-13.775559,2.0
728.336304,1.0
126.18311,1.0
10.271192,1.0
164.137874,2.0
-131.963615,1.0
-135.032029,2.0
95.238833,3.0
427.423674,1.0
174.171877,13.0
86.222076,1.0
-20.11424,1.0
156.247819,1.0
135.158943,1.0
232.180728,2.0
-75.925516,1.0
590.899623,1.0
-197.958925,1.0
368.338942,1.0
318.447702,20.0
59.000729,1.0
-117.937417,1.0
196.273244,2.0
464.455308,1.0
568.930528,1.0
-0.859606,1.0
-195.888264,1.0
-61.873481,2.0
-464.836034,1.0
302.209325,1.0
-45.04009,3.0
-434.771325,1.0
1.391246,1.0
200.321834,7.0
92.102356,5.0
-186.912431,1.0
294.418528,1.0
450.870037,1.0
71.156166,89.0
198.186481,2.0
300.375131,1.0
428.900942,1.0
28.143826,2.0
113.170102,3.0
8.193536,2.0
227.144282,1.0
533.28111,1.0
28.150352,111.0
92.094963,1.0
402.396062,5.0
61.125534,18.0
154.04774,1.0
511.312015,1.0
-20.973846,1.0
319.104253,1.0
53.341914,4.0
-135.808968,2.0
226.130407,3.0
259.279652,1.0
348.429093,1.0
-97.935487,1.0
-168.11503,8.0
369.407828,1.0
77.134368,49.0
102.093232,41.0
144.171209,1.0
-178.840801,2.0
-10.758316,1.0
126.43193,1.0
30.425188,1.0
270.326146,1.0
326.769941,1.0
587.291675,1.0
329.136221,1.0
108.034398,1.0
432.39673,2.0
526.001975,1.0
98.16119,1.0
20.334187,1.0
26.415018,1.0
280.213742,1.0
-249.866682,2.0
225.285405,1.0
152.174259,2.0
133.154057,4.0
31.124866,56.0
220.374537,32.0
214.145011,1.0
-374.771325,1.0
-24.749283,1.0
-315.96125,1.0
364.356778,1.0
156.222849,7.0
2.376129,1.0
-276.640645,1.0
209.358553,26.0
57.200018,1.0
361.213425,2.0
-275.91785,1.0
194.319998,1.0
56.130012,4.0
89.264653,22.0
-138.99393,1.0
82.067017,12.0
80.138741,5.0
-198.876046,1.0
84.107819,1.0
-29.949028,12.0
286.206548,1.0
-307.333796,2.0
-125.707601,1.0
102.216991,1.0
389.364428,1.0
224.17763,3.0
-151.741877,1.0
111.160978,5.0
-223.048941,1.0
220.211238,1.0
106.102751,3.0
102.118384,2.0
102.002052,1.0
212.268159,2.0
150.464293,1.0
225.182776,9.0
483.33935,1.0
391.427696,16.0
250.14164,1.0
183.423535,1.0
-177.884441,1.0
149.185357,1.0
282.434434,1.0
411.105316,1.0
54.228008,1.0
237.436604,2.0
252.212301,1.0
-62.928232,13.0
210.2004,1.0
-1.873481,2.0
405.370576,2.0
84.292717,1.0
254.417269,1.0
171.441294,2.0
357.444213,1.0
444.895857,1.0
-188.120115,1.0
395.398977,2.0
-151.004478,1.0
-193.016379,1.0
86.363378,1.0
109.150686,40.0
105.167004,4.0
-138.647839,1.0
46.402344,1.0
-52.034671,2.0
303.426039,1.0
262.421487,23.0
-69.901032,1.0
-38.828974,23.0
272.36543,2.0
15.047284,2.0
589.971738,1.0
364.424008,1.0
103.095874,3.0
-7.714872,4.0
140.359555,1.0
209.264653,2.0
-81.940572,1.0
253.382264,1.0
330.97245,1.0
-43.021069,1.0
4.14633,1.0
498.906422,1.0
-272.882666,1.0
8.16588,1.0
-66.923147,24.0
246.296287,2.0
218.124154,1.0
124.16362,1.0
-57.85994,2.0
277.068536,1.0
-18.933695,1.0
101.399429,6.0
135.379288,1.0
173.199745,2.0
173.21772,1.0
288.291597,21.0
-143.99062,1.0
-165.776153,1.0
585.276025,1.0
149.148972,4.0
127.363439,4.0
131.071512,1.0
175.270406,2.0
144.220814,1.0
219.388017,1.0
365.901276,1.0
-163.705492,1.0
63.300643,1.0
-155.937812,1.0
18.097254,4.0
113.290274,1.0
422.900274,1.0
140.047345,1.0
90.056847,19.0
73.32924,1.0
71.148304,2.0
-38.817741,1.0
417.444213,1.0
40.193732,1.0
-259.922935,1.0
-69.762018,3.0
201.062388,1.0
-17.895535,1.0
245.279257,1.0
79.028979,1.0
123.227873,2.0
62.251719,4.0
143.123152,7.0
268.348049,4.0
670.294439,1.0
272.463352,5.0
29.306396,1.0
591.26546,1.0
-5.796277,1.0
14.233093,2.0
191.150808,2.0
82.266701,2.0
-51.813857,4.0
-43.860412,1.0
-191.107897,1.0
37.081287,4.0
143.102022,5.0
416.409208,1.0
162.306184,1.0
-41.803488,3.0
369.297806,1.0
599.977218,1.0
122.210843,1.0
343.312666,1.0
138.188468,1.0
-42.842515,1.0
-84.75918,1.0
50.167065,1.0
223.286178,2.0
453.440842,1.0
88.367795,2.0
261.12461,2.0
152.370572,1.0
-166.866422,1.0
-5.637685,2.0
67.162587,1.0
235.171148,1.0
-93.832284,1.0
195.030042,1.0
13.212223,36.0
71.196573,7.0
165.427574,1.0
-274.215277,1.0
29.084715,3.0
234.350647,1.0
55.215395,1.0
189.426238,2.0
34.126519,1.0
235.349051,40.0
161.254105,1.0
-121.056135,3.0
356.455959,1.0
370.467769,1.0
26.159854,13.0
261.062388,1.0
156.20893,32.0
-137.850637,4.0
-93.886428,12.0
182.264987,17.0
36.19718,1.0
-168.26057,1.0
3.08704,1.0
-108.820066,1.0
-162.08921,3.0
288.400752,29.0
66.261889,1.0
132.199033,2.0
-239.152144,1.0
37.149819,2.0
109.077265,1.0
116.160522,2.0
293.063451,1.0
151.374203,1.0
-76.684696,1.0
214.19328,19.0
-149.781238,1.0
160.350036,1.0
-310.178025,1.0
120.222849,5.0
-172.07356,6.0
268.297745,19.0
207.353269,1.0
78.166002,134.0
125.097983,3.0
332.474585,10.0
158.247228,1.0
136.327388,1.0
-49.909866,1.0
28.008183,1.0
5.253889,2.0
397.377591,1.0
146.165729,1.0
365.375661,11.0
-100.765328,1.0
168.462758,1.0
184.004161,1.0
44.145267,85.0
-35.684635,4.0
125.983426,1.0
189.368723,3.0
203.322836,48.0
178.301099,1.0
-14.865359,35.0
-56.065971,1.0
-22.9102,3.0
224.239167,10.0
90.93845,1.0
319.166475,1.0
12.076141,2.0
481.919629,1.0
-476.818275,1.0
321.371443,1.0
740.299919,1.0
-51.634436,1.0
-298.069737,1.0
156.216323,2.0
145.247957,1.0
83.291809,1.0
248.274901,1.0
-349.380746,1.0
211.159264,1.0
286.229665,2.0
-127.808772,2.0
-147.151081,1.0
-179.75118,1.0
-63.961901,1.0
179.384373,6.0
-288.266445,2.0
49.977278,1.0
53.155498,6.0
445.547416,1.0
133.166458,1.0
204.234082,54.0
594.337896,1.0
12.207077,3.0
-149.686471,1.0
-33.813658,38.0
372.450874,1.0
185.0167,1.0
-34.888203,1.0
417.334191,1.0
535.930194,1.0
-80.98845,4.0
-418.791665,1.0
16.428164,1.0
76.012674,1.0
261.350964,2.0
125.206487,1.0
-62.977885,5.0
176.162375,5.0
349.393497,1.0
65.326659,6.0
353.409542,1.0
254.341128,1.0
-135.853613,1.0
701.325405,1.0
174.143354,1.0
133.977278,1.0
400.412775,1.0
247.18173,2.0
59.07687,1.0
308.281427,4.0
105.122757,7.0
-33.904187,5.0
-10.838081,1.0
-15.755475,2.0
-3.780627,2.0
337.311998,1.0
161.529714,1.0
341.328043,1.0
-0.970097,2.0
-69.06122,3.0
329.521201,1.0
40.092837,29.0
47.129678,1.0
11.26195,2.0
72.32124,1.0
-147.92802,1.0
-43.791013,2.0
-5.945657,4.0
28.111463,1.0
152.45661,1.0
37.995904,1.0
216.318085,40.0
7.107107,5.0
194.314458,1.0
100.317022,16.0
167.060279,1.0
38.14006,1.0
80.206804,11.0
401.890043,1.0
113.935808,1.0
-12.857571,1.0
76.358765,1.0
176.036112,1.0
347.362592,2.0
-93.969095,13.0
-39.969763,16.0
-4.834727,54.0
226.431853,2.0
220.118674,1.0
56.150625,2.0
174.489445,1.0
-49.940376,1.0
127.987843,2.0
-138.02582,1.0
243.412518,1.0
-58.951076,1.0
22.182698,1.0
255.389654,1.0
126.099107,1.0
335.380351,3.0
105.010231,1.0
208.171482,1.0
140.311937,40.0
95.119781,75.0
87.103463,23.0
-110.970492,1.0
-191.798798,1.0
303.375266,37.0
1.041531,16.0
368.354197,2.0
158.234477,1.0
-324.643149,1.0
223.203511,23.0
306.243996,2.0
93.993596,2.0
42.097254,2.0
81.023499,1.0
172.138468,4.0
302.125322,1.0
64.049059,1.0
-1.688185,1.0
264.197046,3.0
487.901671,1.0
-45.762018,1.0
428.422945,6.0
-9.876062,1.0
132.165334,1.0
-133.749071,1.0
-45.995583,11.0
-6.854399,16.0
24.036385,1.0
551.925109,1.0
-161.962296,1.0
26.107046,1.0
127.210904,2.0
138.144221,4.0
55.128888,10.0
128.22927,65.0
256.45854,1.0
362.380017,1.0
356.135887,1.0
192.2817,62.0
-129.980328,10.0
-21.733026,2.0
263.162041,3.0
607.344378,1.0
98.326993,1.0
-13.838432,1.0
259.195649,1.0
411.895523,1.0
-225.886945,1.0
406.439462,1.0
136.171482,74.0
664.343376,1.0
186.099107,1.0
128.261633,2.0
493.891106,1.0
-65.949028,32.0
8.20814,32.0
159.211967,2.0
271.946569,1.0
-34.041865,2.0
388.13695,1.0
-21.766907,6.0
-20.710121,12.0
93.346726,1.0
26.218705,33.0
119.140911,16.0
-27.882389,1.0
226.275947,38.0
163.248625,1.0
331.356444,2.0
42.077977,3.0
-111.77345,5.0
187.155893,3.0
-32.945323,1.0
90.152083,1.0
116.166397,47.0
59.182654,18.0
-40.885031,2.0
262.218432,2.0
330.433314,1.0
405.404457,1.0
125.275019,3.0
250.369847,1.0
234.177235,1.0
-55.917927,1.0
196.149701,2.0
250.23554,1.0
332.307915,1.0
254.368784,8.0
50.229938,3.0
154.003493,2.0
258.426572,9.0
-54.90003,1.0
-7.777745,1.0
69.059884,1.0
219.218493,5.0
548.317161,1.0
80.275552,1.0
8.130663,1.0
142.228329,1.0
-71.850438,2.0
121.139453,1.0
99.075807,4.0
282.37091,1.0
40.180211,1.0
-188.026215,1.0
106.247424,1.0
191.035127,2.0
231.291263,13.0
180.066761,1.0
153.088876,5.0
383.458996,7.0
426.396062,1.0
322.431384,1.0
51.261572,1.0
268.383266,1.0
50.208808,1.0
186.138863,2.0
-76.881009,32.0
96.21831,1.0
-125.925911,1.0
471.895523,1.0
150.231379,2.0
284.442222,3.0
143.279058,1.0
322.238911,2.0
191.113255,1.0
132.16667,12.0
-149.011294,4.0
46.281305,1.0
-66.086706,1.0
-105.844685,2.0
213.328316,34.0
214.182047,4.0
503.896586,1.0
-346.30831,2.0
141.17625,1.0
216.147393,1.0
409.401876,3.0
174.198365,56.0
85.969368,1.0
536.296031,1.0
170.591585,1.0
362.473917,11.0
107.192551,136.0
-69.959198,29.0
-61.917728,66.0
181.236724,1.0
-506.955754,1.0
240.146057,2.0
112.106574,3.0
81.383111,1.0
-143.762413,1.0
-190.873815,1.0
60.078645,10.0
420.349112,2.0
85.966045,1.0
14.3674,1.0
180.222849,3.0
214.312332,38.0
54.06808,19.0
372.130802,1.0
410.458662,5.0
4.077582,37.0
146.260965,7.0
-77.923876,3.0
243.45992,1.0
118.414745,1.0
-33.69327,1.0
106.139787,6.0
311.499403,1.0
147.242477,1.0
132.46678,2.0
-179.827321,1.0
78.246634,3.0
-224.882666,2.0
-148.949757,3.0
59.108548,38.0
315.484421,4.0
-61.967381,1.0
250.196651,3.0
239.129027,1.0
354.44368,9.0
34.281956,2.0
-99.994915,2.0
389.398309,1.0
379.402544,1.0
386.37284,1.0
338.270862,1.0
264.451525,1.0
-47.915346,2.0
95.199944,1.0
316.301767,1.0
76.044568,2.0
-27.81299,5.0
95.065637,1.0
202.341324,1.0
60.271803,1.0
-162.000017,1.0
127.270406,32.0
-1.87011,29.0
550.997224,1.0
219.304014,1.0
-151.86542,1.0
137.158869,3.0
-124.161585,1.0
167.296348,1.0
198.167855,1.0
260.405837,25.0
459.931908,1.0
365.509968,1.0
146.207472,1.0
266.364762,1.0
-28.707344,1.0
205.13478,1.0
146.134702,3.0
79.933699,1.0
73.11093,1.0
342.0587,1.0
174.190503,3.0
380.38656,5.0
238.094022,1.0
61.056786,2.0
0.031027,2.0
34.20266,1.0
230.457278,1.0
-131.654125,1.0
-32.585711,1.0
42.050321,2.0
207.114696,4.0
245.442556,8.0
240.295619,1.0
239.198426,8.0
161.947041,1.0
71.228936,68.0
207.164349,2.0
546.301511,1.0
-105.682253,1.0
110.101688,6.0
239.340811,1.0
35.40749,1.0
204.099775,1.0
74.112921,4.0
174.011949,1.0
82.066366,1.0
199.302769,2.0
406.32944,1.0
266.052552,1.0
74.257594,2.0
272.223912,3.0
-168.032363,1.0
175.220102,1.0
653.28902,1.0
-82.772522,1.0
114.201736,1.0
60.111659,1.0
93.11286,1.0
-132.747296,2.0
40.45582,1.0
-239.058244,1.0
293.291658,1.0
232.061676,1.0
272.317812,12.0
389.408024,1.0
94.118006,7.0
91.003827,2.0
54.373548,2.0
47.019355,1.0
157.534799,2.0
-230.082411,1.0
367.438929,1.0
118.220419,1.0
89.072831,38.0
-354.783999,1.0
89.097983,23.0
-228.01175,1.0
-73.859093,1.0
-0.872357,1.0
130.091518,3.0
-163.829035,1.0
370.366692,1.0
-524.820779,1.0
102.050321,2.0
139.140121,1.0
199.421821,7.0
-58.060491,1.0
-272.3443,2.0
216.423002,1.0
535.016046,1.0
-294.313395,2.0
255.258249,1.0
156.055528,1.0
268.273244,1.0
128.965333,1.0
188.260297,32.0
255.123942,1.0
330.095085,1.0
-53.777867,2.0
150.427692,1.0
89.337423,1.0
291.432781,1.0
80.095614,2.0
16.240881,1.0
108.281484,1.0
-50.974514,16.0
-252.057515,1.0
184.232368,1.0
26.269478,1.0
-176.825151,4.0
165.295953,42.0
167.102022,1.0
-69.955827,1.0
18.090728,5.0
34.002109,2.0
26.044173,2.0
-30.767241,6.0
152.340929,1.0
-470.810214,1.0
-414.92081,1.0
-157.897115,1.0
-109.005146,2.0
221.264002,1.0
699.2945,1.0
-151.017047,2.0
282.229392,3.0
-44.840406,3.0
-15.901015,31.0
100.321513,1.0
-14.924861,2.0
128.159871,5.0
143.271196,1.0
290.497034,2.0
-8.796159,1.0
225.209264,1.0
-18.876396,1.0
177.941956,1.0
74.133184,1.0
286.358614,1.0
-246.125595,1.0
-16.917394,20.0
472.93839,1.0
324.197046,1.0
137.294114,1.0
179.023894,1.0
602.992139,1.0
529.937388,1.0
54.062205,1.0
-29.062934,1.0
7.077248,21.0
81.188134,14.0
27.191488,65.0
81.065242,1.0
-152.037448,1.0
299.582539,1.0
559.307993,1.0
-85.822708,1.0
-68.848268,1.0
121.114301,14.0
95.117277,2.0
-13.948755,1.0
49.081938,1.0
198.144221,2.0
118.258839,3.0
616.306991,1.0
445.854721,1.0
76.106574,1.0
81.167004,12.0
33.217308,19.0
145.029647,1.0
359.390248,8.0
100.207867,82.0
256.309629,1.0
284.499737,1.0
175.094356,1.0
249.317083,34.0
-78.980662,6.0
25.096542,8.0
173.456944,4.0
76.05243,12.0
42.101961,3.0
180.42724,4.0
-2.748993,1.0
110.446912,1.0
314.088937,1.0
34.293189,4.0
-115.099714,1.0
40.211889,14.0
369.848573,1.0
320.351693,2.0
118.281305,40.0
199.420954,2.0
228.20893,18.0
193.107775,1.0
144.128949,1.0
79.147332,1.0
247.155893,1.0
122.07904,2.0
216.401619,1.0
-160.44776,1.0
-19.811276,1.0
-52.942546,2.0
20.291927,1.0
-151.829902,6.0
249.226554,1.0
-77.726011,1.0
437.444409,1.0
178.149033,5.0
545.878159,1.0
76.452665,1.0
208.286512,3.0
272.289289,2.0
-190.299064,1.0
406.500132,3.0
42.3987,1.0
198.561348,1.0
-70.801045,1.0
-162.746628,1.0
161.311404,1.0
85.175838,9.0
-196.002126,1.0
206.293979,2.0
42.191623,3.0
114.249138,1.0
-59.719684,1.0
168.339215,1.0
247.385436,36.0
-209.9648,1.0
-101.731585,1.0
72.107168,2.0
18.198365,1.0
-63.83412,1.0
-454.815299,1.0
265.348383,31.0
9.22517,1.0
-424.75059,1.0
160.998074,1.0
-10.873815,2.0
376.453182,14.0
152.166397,45.0
361.438261,1.0
193.374004,3.0
469.872011,1.0
180.108504,1.0
69.17353,1.0
226.519878,1.0
234.156622,1.0
-77.091457,1.0
123.186599,2.0
217.311998,17.0
-11.964951,3.0
-123.744458,2.0
92.112253,5.0
-81.7265,4.0
215.138407,1.0
205.142642,1.0
-13.762291,1.0
342.396929,1.0
212.243874,1.0
470.92274,1.0
335.369118,1.0
89.229604,17.0
62.40063,1.0
-36.036385,2.0
182.239835,40.0
170.231973,1.0
139.147332,1.0
358.449828,1.0
273.258917,1.0
170.097666,1.0
-125.960261,3.0
224.245042,2.0
654.331887,1.0
161.493329,4.0
203.156166,2.0
379.428563,1.0
-158.094295,8.0
338.33961,4.0
-47.890845,29.0
89.326659,2.0
74.961294,1.0
79.354193,1.0
12.169174,1.0
279.354136,5.0
308.388078,2.0
236.130012,1.0
400.446656,1.0
-44.698021,1.0
2.230589,3.0
129.136494,1.0
136.237726,1.0
290.234477,1.0
345.419712,2.0
177.125261,13.0
296.405837,3.0
235.134112,2.0
240.411985,9.0
816.363582,1.0
-132.151415,4.0
-161.057576,1.0
289.432386,27.0
166.243584,7.0
12.30011,2.0
57.057849,1.0
8.206804,1.0
202.135765,1.0
305.297016,1.0
180.350232,1.0
18.214271,2.0
-330.386165,2.0
23.171421,116.0
273.291931,35.0
-174.794246,1.0
448.927157,1.0
-100.757466,11.0
-166.24492,3.0
62.106179,1.0
105.055862,1.0
214.556263,1.0
64.311147,1.0
350.197441,1.0
62.97992,1.0
124.088815,12.0
426.480065,6.0
146.119447,22.0
-80.706099,1.0
266.406505,1.0
185.213013,27.0
386.50628,1.0
85.192946,3.0
148.560953,1.0
-38.943487,1.0
40.151472,1.0
-0.036385,1.0
163.164622,1.0
52.229648,1.0
-408.755675,1.0
309.370576,1.0
299.250066,2.0
189.136494,1.0
24.181925,5.0
209.368919,3.0
367.464948,1.0
-75.08704,2.0
117.107502,7.0
71.04364,2.0
5.294296,1.0
-38.901744,54.0
96.384113,1.0
-34.653001,2.0
84.329969,2.0
186.296287,32.0
-348.193675,1.0
-127.091852,1.0
119.322836,5.0
76.186737,112.0
393.338213,2.0
-459.819382,1.0
82.108109,1.0
485.396791,1.0
319.402544,1.0
282.286907,1.0
-518.904114,1.0
175.508979,3.0
-17.681463,1.0
482.878493,1.0
148.171482,60.0
-26.692163,1.0
-1.707678,1.0
322.330307,1.0
356.434178,1.0
-248.981057,1.0
425.339276,2.0
-102.850377,1.0
-53.909272,2.0
72.231578,1.0
168.386617,1.0
153.056513,1.0
74.025547,8.0
249.233765,1.0
519.910127,1.0
-42.827911,2.0
-43.750606,1.0
126.244647,2.0
576.909125,1.0
33.098256,4.0
102.261238,2.0
137.456944,2.0
540.92822,1.0
82.164939,1.0
72.169174,1.0
-73.979265,6.0
-29.82864,3.0
248.21989,3.0
200.521987,1.0
152.159871,3.0
-124.805084,1.0
-155.755418,1.0
-60.68641,1.0
394.391844,1.0
347.401481,28.0
44.352813,6.0
-153.684757,1.0
104.159871,3.0
-73.793318,2.0
156.31221,1.0
13.135431,2.0
-90.896659,24.0
-244.203845,3.0
706.326802,1.0
81.169039,2.0
20.952065,1.0
50.214467,1.0
153.213286,38.0
386.375995,4.0
186.376919,1.0
70.316823,4.0
173.227617,1.0
92.2504,2.0
211.083123,1.0
278.441554,2.0
213.153784,1.0
519.290612,1.0
278.368784,4.0
82.349837,1.0
184.274111,1.0
73.339137,1.0
80.047345,7.0
126.093232,13.0
243.084186,1.0
-75.923481,1.0
121.050777,1.0
80.306062,1.0
-64.953779,20.0
47.304861,1.0
189.245649,9.0
224.32317,14.0
-41.793122,4.0
131.409994,3.0
214.204513,1.0
-137.804355,1.0
-9.901683,47.0
98.05791,8.0
416.434178,1.0
375.302496,1.0
-3.942107,1.0
620.018688,1.0
2.323622,2.0
-8.91296,1.0
385.489901,3.0
310.297077,6.0
148.209203,1.0
473.433176,1.0
-74.738445,1.0
143.312939,1.0
-67.77152,1.0
256.335648,1.0
402.848907,1.0
315.244981,2.0
159.333006,20.0
204.42724,2.0
144.318085,7.0
-191.098,1.0
205.050777,1.0
21.140516,23.0
116.965333,1.0
408.443012,7.0
-35.63615,1.0
67.107107,7.0
310.191293,2.0
299.296348,1.0
95.193887,2.0
409.333128,2.0
315.396396,11.0
-6.818014,7.0
687.297823,1.0
99.227873,8.0
366.476694,1.0
397.427028,1.0
626.008123,1.0
134.024896,1.0
107.047011,5.0
216.097271,1.0
-158.239835,1.0
-190.839934,1.0
269.478941,1.0
-163.136099,1.0
159.193341,1.0
620.364779,1.0
10.160917,6.0
210.35916,2.0
